Domain|Area|Element|Item|Year|Unit|Value
Manure applied to Soils|Thailand|Emissions (N2O) (Manure applied)|Cattle, dairy|2010|gigagrams|0.1092
Manure applied to Soils|Thailand|Stocks|Cattle, non-dairy|2010|Head|6330002
Manure applied to Soils|Thailand|Manure applied to soils (N content)|Cattle, non-dairy|2010|kg|74175079.908
Manure applied to Soils|Thailand|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010|kg|22252523.9724
Manure applied to Soils|Thailand|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010|kg|14835015.9816
Manure applied to Soils|Thailand|Implied emission factor for N2O (Manure applied)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Thailand|Emissions (N2O) (Manure applied)|Cattle, non-dairy|2010|gigagrams|1.661
Manure applied to Soils|Thailand|Stocks|Chickens, broilers|2010|Head|151408319
Manure applied to Soils|Thailand|Manure applied to soils (N content)|Chickens, broilers|2010|kg|29669990.0891
Manure applied to Soils|Thailand|Manure applied to soils that leaches (N content)|Chickens, broilers|2010|kg|8900997.0267
Manure applied to Soils|Thailand|Manure applied to soils that volatilises (N content)|Chickens, broilers|2010|kg|5933998.0178
Manure applied to Soils|Thailand|Implied emission factor for N2O (Manure applied)|Chickens, broilers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Thailand|Emissions (N2O) (Manure applied)|Chickens, broilers|2010|gigagrams|0.6644
Manure applied to Soils|Thailand|Stocks|Chickens, layers|2010|Head|80509681
Manure applied to Soils|Thailand|Manure applied to soils (N content)|Chickens, layers|2010|kg|23521603.8994
Manure applied to Soils|Thailand|Manure applied to soils that leaches (N content)|Chickens, layers|2010|kg|7056481.1698
Manure applied to Soils|Thailand|Manure applied to soils that volatilises (N content)|Chickens, layers|2010|kg|4704320.7799
Manure applied to Soils|Thailand|Implied emission factor for N2O (Manure applied)|Chickens, layers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Thailand|Emissions (N2O) (Manure applied)|Chickens, layers|2010|gigagrams|0.5267
Manure applied to Soils|Thailand|Stocks|Cattle|2010|Head|6497996
Manure applied to Soils|Thailand|Manure applied to soils (N content)|Cattle|2010|kg|79051029.2368
Manure applied to Soils|Thailand|Manure applied to soils that leaches (N content)|Cattle|2010|kg|23715308.771
Manure applied to Soils|Thailand|Manure applied to soils that volatilises (N content)|Cattle|2010|kg|15810205.8474
Manure applied to Soils|Thailand|Emissions (N2O) (Manure applied)|Cattle|2010|gigagrams|1.7702
Manure applied to Soils|Thailand|Stocks|Poultry Birds|2010|Head|248279000
Manure applied to Soils|Thailand|Manure applied to soils (N content)|Poultry Birds|2010|kg|60449045.9539
Manure applied to Soils|Thailand|Manure applied to soils that leaches (N content)|Poultry Birds|2010|kg|18134713.7862
Manure applied to Soils|Thailand|Manure applied to soils that volatilises (N content)|Poultry Birds|2010|kg|12089809.1908
Manure applied to Soils|Thailand|Emissions (N2O) (Manure applied)|Poultry Birds|2010|gigagrams|1.3536
Manure applied to Soils|Thailand|Stocks|Sheep and Goats|2010|Head|423416
Manure applied to Soils|Thailand|Manure applied to soils (N content)|Sheep and Goats|2010|kg|372927.4181
Manure applied to Soils|Thailand|Manure applied to soils that leaches (N content)|Sheep and Goats|2010|kg|111878.2254
Manure applied to Soils|Thailand|Manure applied to soils that volatilises (N content)|Sheep and Goats|2010|kg|74585.4836
Manure applied to Soils|Thailand|Emissions (N2O) (Manure applied)|Sheep and Goats|2010|gigagrams|0.0084
Manure applied to Soils|Thailand|Stocks|Swine|2010|Head|7623730
Manure applied to Soils|Thailand|Manure applied to soils (N content)|Swine|2010|kg|25367425.0456
Manure applied to Soils|Thailand|Manure applied to soils that leaches (N content)|Swine|2010|kg|7610227.5137
Manure applied to Soils|Thailand|Manure applied to soils that volatilises (N content)|Swine|2010|kg|5073485.0091
Manure applied to Soils|Thailand|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Thailand|Emissions (N2O) (Manure applied)|Swine|2010|gigagrams|0.568
Manure applied to Soils|Timor-Leste|Stocks|Cattle, dairy|2010|Head|11943
Manure applied to Soils|Timor-Leste|Manure applied to soils (N content)|Cattle, dairy|2010|kg|346640.135
Manure applied to Soils|Timor-Leste|Manure applied to soils that leaches (N content)|Cattle, dairy|2010|kg|103992.0405
Manure applied to Soils|Timor-Leste|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010|kg|69328.027
Manure applied to Soils|Timor-Leste|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Timor-Leste|Emissions (N2O) (Manure applied)|Cattle, dairy|2010|gigagrams|0.0078
Manure applied to Soils|Timor-Leste|Stocks|Cattle, non-dairy|2010|Head|149711
Manure applied to Soils|Timor-Leste|Manure applied to soils (N content)|Cattle, non-dairy|2010|kg|1754316.2527
Manure applied to Soils|Timor-Leste|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010|kg|526294.8758
Manure applied to Soils|Timor-Leste|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010|kg|350863.2505
Manure applied to Soils|Timor-Leste|Implied emission factor for N2O (Manure applied)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Timor-Leste|Emissions (N2O) (Manure applied)|Cattle, non-dairy|2010|gigagrams|0.0393
Manure applied to Soils|Timor-Leste|Stocks|Chickens, broilers|2010|Head|562000
Manure applied to Soils|Timor-Leste|Manure applied to soils (N content)|Chickens, broilers|2010|kg|110129.579
Manure applied to Soils|Timor-Leste|Manure applied to soils that leaches (N content)|Chickens, broilers|2010|kg|33038.8737
Manure applied to Soils|Timor-Leste|Manure applied to soils that volatilises (N content)|Chickens, broilers|2010|kg|22025.9158
Manure applied to Soils|Timor-Leste|Implied emission factor for N2O (Manure applied)|Chickens, broilers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Timor-Leste|Emissions (N2O) (Manure applied)|Chickens, broilers|2010|gigagrams|0.0025
Manure applied to Soils|Timor-Leste|Stocks|Chickens, layers|2010|Head|140000
Manure applied to Soils|Timor-Leste|Manure applied to soils (N content)|Chickens, layers|2010|kg|40902.2183
Manure applied to Soils|Timor-Leste|Manure applied to soils that leaches (N content)|Chickens, layers|2010|kg|12270.6655
Manure applied to Soils|Timor-Leste|Manure applied to soils that volatilises (N content)|Chickens, layers|2010|kg|8180.4437
Manure applied to Soils|Timor-Leste|Implied emission factor for N2O (Manure applied)|Chickens, layers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Timor-Leste|Emissions (N2O) (Manure applied)|Chickens, layers|2010|gigagrams|0.0009
Manure applied to Soils|Timor-Leste|Stocks|Cattle|2010|Head|161654
Manure applied to Soils|Timor-Leste|Manure applied to soils (N content)|Cattle|2010|kg|2100956.3876
Manure applied to Soils|Timor-Leste|Manure applied to soils that leaches (N content)|Cattle|2010|kg|630286.9163
Manure applied to Soils|Timor-Leste|Manure applied to soils that volatilises (N content)|Cattle|2010|kg|420191.2775
Manure applied to Soils|Timor-Leste|Emissions (N2O) (Manure applied)|Cattle|2010|gigagrams|0.047
Manure applied to Soils|Timor-Leste|Stocks|Poultry Birds|2010|Head|702000
Manure applied to Soils|Timor-Leste|Manure applied to soils (N content)|Poultry Birds|2010|kg|151031.7973
Manure applied to Soils|Timor-Leste|Manure applied to soils that leaches (N content)|Poultry Birds|2010|kg|45309.5392
Manure applied to Soils|Timor-Leste|Manure applied to soils that volatilises (N content)|Poultry Birds|2010|kg|30206.3595
Manure applied to Soils|Timor-Leste|Emissions (N2O) (Manure applied)|Poultry Birds|2010|gigagrams|0.0034
Manure applied to Soils|Timor-Leste|Stocks|Sheep and Goats|2010|Head|194214
Manure applied to Soils|Timor-Leste|Manure applied to soils (N content)|Sheep and Goats|2010|kg|199360.4803
Manure applied to Soils|Timor-Leste|Manure applied to soils that leaches (N content)|Sheep and Goats|2010|kg|59808.1441
Manure applied to Soils|Timor-Leste|Manure applied to soils that volatilises (N content)|Sheep and Goats|2010|kg|39872.0961
Manure applied to Soils|Timor-Leste|Emissions (N2O) (Manure applied)|Sheep and Goats|2010|gigagrams|0.0045
Manure applied to Soils|Timor-Leste|Stocks|Swine|2010|Head|330436
Manure applied to Soils|Timor-Leste|Manure applied to soils (N content)|Swine|2010|kg|1099501.9392
Manure applied to Soils|Timor-Leste|Manure applied to soils that leaches (N content)|Swine|2010|kg|329850.5818
Manure applied to Soils|Timor-Leste|Manure applied to soils that volatilises (N content)|Swine|2010|kg|219900.3878
Manure applied to Soils|Timor-Leste|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Timor-Leste|Emissions (N2O) (Manure applied)|Swine|2010|gigagrams|0.0246
Manure applied to Soils|Togo|Stocks|Cattle, dairy|2010|Head|56680
Manure applied to Soils|Togo|Manure applied to soils (N content)|Cattle, dairy|2010|kg|294119.605
Manure applied to Soils|Togo|Manure applied to soils that leaches (N content)|Cattle, dairy|2010|kg|88235.8815
Manure applied to Soils|Togo|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010|kg|58823.921
Manure applied to Soils|Togo|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Togo|Emissions (N2O) (Manure applied)|Cattle, dairy|2010|gigagrams|0.0066
Manure applied to Soils|Togo|Stocks|Cattle, non-dairy|2010|Head|252731
Manure applied to Soils|Togo|Manure applied to soils (N content)|Cattle, non-dairy|2010|kg|160863.6859
Manure applied to Soils|Togo|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010|kg|48259.1058
Manure applied to Soils|Togo|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010|kg|32172.7372
Manure applied to Soils|Togo|Implied emission factor for N2O (Manure applied)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Togo|Emissions (N2O) (Manure applied)|Cattle, non-dairy|2010|gigagrams|0.0036
Manure applied to Soils|Togo|Stocks|Chickens, broilers|2010|Head|19800000
Manure applied to Soils|Togo|Manure applied to soils (N content)|Chickens, broilers|2010|kg|1359398.7
Manure applied to Soils|Togo|Manure applied to soils that leaches (N content)|Chickens, broilers|2010|kg|407819.61
Manure applied to Soils|Togo|Manure applied to soils that volatilises (N content)|Chickens, broilers|2010|kg|271879.74
Manure applied to Soils|Togo|Implied emission factor for N2O (Manure applied)|Chickens, broilers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Togo|Emissions (N2O) (Manure applied)|Chickens, broilers|2010|gigagrams|0.0304
Manure applied to Soils|Togo|Stocks|Chickens, layers|2010|Head|1850000
Manure applied to Soils|Togo|Manure applied to soils (N content)|Chickens, layers|2010|kg|189367.11
Manure applied to Soils|Togo|Manure applied to soils that leaches (N content)|Chickens, layers|2010|kg|56810.133
Manure applied to Soils|Togo|Manure applied to soils that volatilises (N content)|Chickens, layers|2010|kg|37873.422
Manure applied to Soils|Togo|Implied emission factor for N2O (Manure applied)|Chickens, layers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Togo|Emissions (N2O) (Manure applied)|Chickens, layers|2010|gigagrams|0.0042
Manure applied to Soils|Togo|Stocks|Cattle|2010|Head|309411
Manure applied to Soils|Togo|Manure applied to soils (N content)|Cattle|2010|kg|454983.2909
Manure applied to Soils|Togo|Manure applied to soils that leaches (N content)|Cattle|2010|kg|136494.9873
Manure applied to Soils|Togo|Manure applied to soils that volatilises (N content)|Cattle|2010|kg|90996.6582
Manure applied to Soils|Togo|Emissions (N2O) (Manure applied)|Cattle|2010|gigagrams|0.0102
Manure applied to Soils|Togo|Stocks|Poultry Birds|2010|Head|21650000
Manure applied to Soils|Togo|Manure applied to soils (N content)|Poultry Birds|2010|kg|1548765.81
Manure applied to Soils|Togo|Manure applied to soils that leaches (N content)|Poultry Birds|2010|kg|464629.743
Manure applied to Soils|Togo|Manure applied to soils that volatilises (N content)|Poultry Birds|2010|kg|309753.162
Manure applied to Soils|Togo|Emissions (N2O) (Manure applied)|Poultry Birds|2010|gigagrams|0.0347
Manure applied to Soils|Togo|Stocks|Sheep and Goats|2010|Head|4023916
Manure applied to Soils|Togo|Manure applied to soils (N content)|Sheep and Goats|2010|kg|1060023.6721
Manure applied to Soils|Togo|Manure applied to soils that leaches (N content)|Sheep and Goats|2010|kg|318007.1016
Manure applied to Soils|Togo|Manure applied to soils that volatilises (N content)|Sheep and Goats|2010|kg|212004.7344
Manure applied to Soils|Togo|Emissions (N2O) (Manure applied)|Sheep and Goats|2010|gigagrams|0.0237
Manure applied to Soils|Togo|Stocks|Swine|2010|Head|564900
Manure applied to Soils|Togo|Manure applied to soils (N content)|Swine|2010|kg|7998689.434
Manure applied to Soils|Togo|Manure applied to soils that leaches (N content)|Swine|2010|kg|2399606.8302
Manure applied to Soils|Togo|Manure applied to soils that volatilises (N content)|Swine|2010|kg|1599737.8868
Manure applied to Soils|Togo|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Togo|Emissions (N2O) (Manure applied)|Swine|2010|gigagrams|0.1791
Manure applied to Soils|Tokelau|Stocks|Cattle, dairy|2010||0
Manure applied to Soils|Tokelau|Manure applied to soils (N content)|Cattle, dairy|2010||0
Manure applied to Soils|Tokelau|Manure applied to soils that leaches (N content)|Cattle, dairy|2010||0
Manure applied to Soils|Tokelau|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010||0
Manure applied to Soils|Tokelau|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010||0
Manure applied to Soils|Tokelau|Emissions (N2O) (Manure applied)|Cattle, dairy|2010||0
Manure applied to Soils|Tokelau|Stocks|Cattle, non-dairy|2010||0
Manure applied to Soils|Tokelau|Manure applied to soils (N content)|Cattle, non-dairy|2010||0
Manure applied to Soils|Tokelau|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010||0
Manure applied to Soils|Tokelau|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010||0
Manure applied to Soils|Tokelau|Implied emission factor for N2O (Manure applied)|Cattle, non-dairy|2010||0
Manure applied to Soils|Tokelau|Emissions (N2O) (Manure applied)|Cattle, non-dairy|2010||0
Manure applied to Soils|Tokelau|Stocks|Chickens, broilers|2010|Head|3000
Manure applied to Soils|Tokelau|Manure applied to soils (N content)|Chickens, broilers|2010|kg|1051.5285
Manure applied to Soils|Tokelau|Manure applied to soils that leaches (N content)|Chickens, broilers|2010|kg|315.4585
Manure applied to Soils|Tokelau|Manure applied to soils that volatilises (N content)|Chickens, broilers|2010|kg|210.3057
Manure applied to Soils|Tokelau|Implied emission factor for N2O (Manure applied)|Chickens, broilers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Tokelau|Emissions (N2O) (Manure applied)|Chickens, broilers|2010|gigagrams|0
Manure applied to Soils|Tokelau|Stocks|Chickens, layers|2010|Head|2000
Manure applied to Soils|Tokelau|Manure applied to soils (N content)|Chickens, layers|2010|kg|1045.1556
Manure applied to Soils|Tokelau|Manure applied to soils that leaches (N content)|Chickens, layers|2010|kg|313.5467
Manure applied to Soils|Tokelau|Manure applied to soils that volatilises (N content)|Chickens, layers|2010|kg|209.0311
Manure applied to Soils|Tokelau|Implied emission factor for N2O (Manure applied)|Chickens, layers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Tokelau|Emissions (N2O) (Manure applied)|Chickens, layers|2010|gigagrams|0
Manure applied to Soils|Tokelau|Stocks|Cattle|2010||0
Manure applied to Soils|Tokelau|Manure applied to soils (N content)|Cattle|2010||0
Manure applied to Soils|Tokelau|Manure applied to soils that leaches (N content)|Cattle|2010||0
Manure applied to Soils|Tokelau|Manure applied to soils that volatilises (N content)|Cattle|2010||0
Manure applied to Soils|Tokelau|Emissions (N2O) (Manure applied)|Cattle|2010||0
Manure applied to Soils|Tokelau|Stocks|Poultry Birds|2010|Head|5000
Manure applied to Soils|Tokelau|Manure applied to soils (N content)|Poultry Birds|2010|kg|2096.6841
Manure applied to Soils|Tokelau|Manure applied to soils that leaches (N content)|Poultry Birds|2010|kg|629.0052
Manure applied to Soils|Tokelau|Manure applied to soils that volatilises (N content)|Poultry Birds|2010|kg|419.3368
Manure applied to Soils|Tokelau|Emissions (N2O) (Manure applied)|Poultry Birds|2010|gigagrams|0
Manure applied to Soils|Tokelau|Stocks|Sheep and Goats|2010||0
Manure applied to Soils|Tokelau|Manure applied to soils (N content)|Sheep and Goats|2010||0
Manure applied to Soils|Tokelau|Manure applied to soils that leaches (N content)|Sheep and Goats|2010||0
Manure applied to Soils|Tokelau|Manure applied to soils that volatilises (N content)|Sheep and Goats|2010||0
Manure applied to Soils|Tokelau|Emissions (N2O) (Manure applied)|Sheep and Goats|2010||0
Manure applied to Soils|Tokelau|Stocks|Swine|2010|Head|1000
Manure applied to Soils|Tokelau|Manure applied to soils (N content)|Swine|2010|kg|6159.2343
Manure applied to Soils|Tokelau|Manure applied to soils that leaches (N content)|Swine|2010|kg|1847.7703
Manure applied to Soils|Tokelau|Manure applied to soils that volatilises (N content)|Swine|2010|kg|1231.8469
Manure applied to Soils|Tokelau|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Tokelau|Emissions (N2O) (Manure applied)|Swine|2010|gigagrams|0.0001
Manure applied to Soils|Tonga|Stocks|Cattle, dairy|2010|Head|250
Manure applied to Soils|Tonga|Manure applied to soils (N content)|Cattle, dairy|2010|kg|2111.89
Manure applied to Soils|Tonga|Manure applied to soils that leaches (N content)|Cattle, dairy|2010|kg|633.567
Manure applied to Soils|Tonga|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010|kg|422.378
Manure applied to Soils|Tonga|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Tonga|Emissions (N2O) (Manure applied)|Cattle, dairy|2010|gigagrams|0
Manure applied to Soils|Tonga|Stocks|Cattle, non-dairy|2010|Head|11050
Manure applied to Soils|Tonga|Manure applied to soils (N content)|Cattle, non-dairy|2010|kg|35936.2575
Manure applied to Soils|Tonga|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010|kg|10780.8772
Manure applied to Soils|Tonga|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010|kg|7187.2515
Manure applied to Soils|Tonga|Implied emission factor for N2O (Manure applied)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Tonga|Emissions (N2O) (Manure applied)|Cattle, non-dairy|2010|gigagrams|0.0008
Manure applied to Soils|Tonga|Stocks|Chickens, broilers|2010|Head|252402
Manure applied to Soils|Tonga|Manure applied to soils (N content)|Chickens, broilers|2010|kg|88469.2988
Manure applied to Soils|Tonga|Manure applied to soils that leaches (N content)|Chickens, broilers|2010|kg|26540.7896
Manure applied to Soils|Tonga|Manure applied to soils that volatilises (N content)|Chickens, broilers|2010|kg|17693.8598
Manure applied to Soils|Tonga|Implied emission factor for N2O (Manure applied)|Chickens, broilers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Tonga|Emissions (N2O) (Manure applied)|Chickens, broilers|2010|gigagrams|0.002
Manure applied to Soils|Tonga|Stocks|Chickens, layers|2010|Head|77598
Manure applied to Soils|Tonga|Manure applied to soils (N content)|Chickens, layers|2010|kg|40550.9921
Manure applied to Soils|Tonga|Manure applied to soils that leaches (N content)|Chickens, layers|2010|kg|12165.2976
Manure applied to Soils|Tonga|Manure applied to soils that volatilises (N content)|Chickens, layers|2010|kg|8110.1984
Manure applied to Soils|Tonga|Implied emission factor for N2O (Manure applied)|Chickens, layers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Tonga|Emissions (N2O) (Manure applied)|Chickens, layers|2010|gigagrams|0.0009
Manure applied to Soils|Tonga|Stocks|Cattle|2010|Head|11300
Manure applied to Soils|Tonga|Manure applied to soils (N content)|Cattle|2010|kg|38048.1475
Manure applied to Soils|Tonga|Manure applied to soils that leaches (N content)|Cattle|2010|kg|11414.4443
Manure applied to Soils|Tonga|Manure applied to soils that volatilises (N content)|Cattle|2010|kg|7609.6295
Manure applied to Soils|Tonga|Emissions (N2O) (Manure applied)|Cattle|2010|gigagrams|0.0009
Manure applied to Soils|Tonga|Stocks|Poultry Birds|2010|Head|330000
Manure applied to Soils|Tonga|Manure applied to soils (N content)|Poultry Birds|2010|kg|129020.2909
Manure applied to Soils|Tonga|Manure applied to soils that leaches (N content)|Poultry Birds|2010|kg|38706.0873
Manure applied to Soils|Tonga|Manure applied to soils that volatilises (N content)|Poultry Birds|2010|kg|25804.0582
Manure applied to Soils|Tonga|Emissions (N2O) (Manure applied)|Poultry Birds|2010|gigagrams|0.0029
Manure applied to Soils|Tonga|Stocks|Sheep and Goats|2010|Head|12600
Manure applied to Soils|Tonga|Manure applied to soils (N content)|Sheep and Goats|2010|kg|0
Manure applied to Soils|Tonga|Manure applied to soils that leaches (N content)|Sheep and Goats|2010|kg|0
Manure applied to Soils|Tonga|Manure applied to soils that volatilises (N content)|Sheep and Goats|2010|kg|0
Manure applied to Soils|Tonga|Emissions (N2O) (Manure applied)|Sheep and Goats|2010|gigagrams|0
Manure applied to Soils|Tonga|Stocks|Swine|2010|Head|81200
Manure applied to Soils|Tonga|Manure applied to soils (N content)|Swine|2010|kg|500129.8264
Manure applied to Soils|Tonga|Manure applied to soils that leaches (N content)|Swine|2010|kg|150038.9479
Manure applied to Soils|Tonga|Manure applied to soils that volatilises (N content)|Swine|2010|kg|100025.9653
Manure applied to Soils|Tonga|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Tonga|Emissions (N2O) (Manure applied)|Swine|2010|gigagrams|0.0112
Manure applied to Soils|Trinidad and Tobago|Stocks|Cattle, dairy|2010|Head|9600
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils (N content)|Cattle, dairy|2010|kg|334095.8208
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that leaches (N content)|Cattle, dairy|2010|kg|100228.7462
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010|kg|66819.1642
Manure applied to Soils|Trinidad and Tobago|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Trinidad and Tobago|Emissions (N2O) (Manure applied)|Cattle, dairy|2010|gigagrams|0.0075
Manure applied to Soils|Trinidad and Tobago|Stocks|Cattle, non-dairy|2010|Head|22900
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils (N content)|Cattle, non-dairy|2010|kg|9177.633
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010|kg|2753.2899
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010|kg|1835.5266
Manure applied to Soils|Trinidad and Tobago|Implied emission factor for N2O (Manure applied)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Trinidad and Tobago|Emissions (N2O) (Manure applied)|Cattle, non-dairy|2010|gigagrams|0.0002
Manure applied to Soils|Trinidad and Tobago|Stocks|Chickens, broilers|2010|Head|32063068
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils (N content)|Chickens, broilers|2010|kg|6719873.9806
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that leaches (N content)|Chickens, broilers|2010|kg|2015962.1942
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that volatilises (N content)|Chickens, broilers|2010|kg|1343974.7961
Manure applied to Soils|Trinidad and Tobago|Implied emission factor for N2O (Manure applied)|Chickens, broilers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Trinidad and Tobago|Emissions (N2O) (Manure applied)|Chickens, broilers|2010|gigagrams|0.1505
Manure applied to Soils|Trinidad and Tobago|Stocks|Chickens, layers|2010|Head|936932
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils (N content)|Chickens, layers|2010|kg|292762.3925
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that leaches (N content)|Chickens, layers|2010|kg|87828.7177
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that volatilises (N content)|Chickens, layers|2010|kg|58552.4785
Manure applied to Soils|Trinidad and Tobago|Implied emission factor for N2O (Manure applied)|Chickens, layers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Trinidad and Tobago|Emissions (N2O) (Manure applied)|Chickens, layers|2010|gigagrams|0.0066
Manure applied to Soils|Trinidad and Tobago|Stocks|Cattle|2010|Head|32500
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils (N content)|Cattle|2010|kg|343273.4538
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that leaches (N content)|Cattle|2010|kg|102982.0361
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that volatilises (N content)|Cattle|2010|kg|68654.6908
Manure applied to Soils|Trinidad and Tobago|Emissions (N2O) (Manure applied)|Cattle|2010|gigagrams|0.0077
Manure applied to Soils|Trinidad and Tobago|Stocks|Poultry Birds|2010|Head|33000000
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils (N content)|Poultry Birds|2010|kg|7012636.3731
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that leaches (N content)|Poultry Birds|2010|kg|2103790.9119
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that volatilises (N content)|Poultry Birds|2010|kg|1402527.2746
Manure applied to Soils|Trinidad and Tobago|Emissions (N2O) (Manure applied)|Poultry Birds|2010|gigagrams|0.157
Manure applied to Soils|Trinidad and Tobago|Stocks|Sheep and Goats|2010|Head|24433
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils (N content)|Sheep and Goats|2010|kg|1065.1065
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that leaches (N content)|Sheep and Goats|2010|kg|319.5319
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that volatilises (N content)|Sheep and Goats|2010|kg|213.0213
Manure applied to Soils|Trinidad and Tobago|Emissions (N2O) (Manure applied)|Sheep and Goats|2010|gigagrams|0
Manure applied to Soils|Trinidad and Tobago|Stocks|Swine|2010|Head|34799
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils (N content)|Swine|2010|kg|480767.1928
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that leaches (N content)|Swine|2010|kg|144230.1578
Manure applied to Soils|Trinidad and Tobago|Manure applied to soils that volatilises (N content)|Swine|2010|kg|96153.4386
Manure applied to Soils|Trinidad and Tobago|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Trinidad and Tobago|Emissions (N2O) (Manure applied)|Swine|2010|gigagrams|0.0108
Manure applied to Soils|Tunisia|Stocks|Cattle, dairy|2010|Head|610000
Manure applied to Soils|Tunisia|Manure applied to soils (N content)|Cattle, dairy|2010|kg|3165366.25
Manure applied to Soils|Tunisia|Manure applied to soils that leaches (N content)|Cattle, dairy|2010|kg|949609.875
Manure applied to Soils|Tunisia|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010|kg|633073.25
Manure applied to Soils|Tunisia|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Tunisia|Emissions (N2O) (Manure applied)|Cattle, dairy|2010|gigagrams|0.0709
Manure applied to Soils|Tunisia|Stocks|Cattle, non-dairy|2010|Head|60900
Manure applied to Soils|Tunisia|Manure applied to soils (N content)|Cattle, non-dairy|2010|kg|38762.9474
Manure applied to Soils|Tunisia|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010|kg|11628.8842
Manure applied to Soils|Tunisia|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010|kg|7752.5895
