Domain|Area|Element|Item|Year|Unit|Value
Manure left on Pasture|Tajikistan|Stocks|Poultry Birds|2010|Head|3938000
Manure left on Pasture|Tajikistan|Manure left on pasture (N content)|Poultry Birds|2010|kg|828211.572
Manure left on Pasture|Tajikistan|Manure left on pasture that leaches (N content)|Poultry Birds|2010|kg|248463.4716
Manure left on Pasture|Tajikistan|Manure left on pasture that volatilises (N content)|Poultry Birds|2010|kg|165642.3144
Manure left on Pasture|Tajikistan|Direct emissions (N2O) (Manure on pasture)|Poultry Birds|2010|gigagrams|0.026
Manure left on Pasture|Tajikistan|Emissions (N2O) (Manure on pasture)|Poultry Birds|2010|gigagrams|0.0316
Manure left on Pasture|Tajikistan|Stocks|Sheep and Goats|2010|Head|4200184
Manure left on Pasture|Tajikistan|Manure left on pasture (N content)|Sheep and Goats|2010|kg|48533802.2611
Manure left on Pasture|Tajikistan|Manure left on pasture that leaches (N content)|Sheep and Goats|2010|kg|14560140.6783
Manure left on Pasture|Tajikistan|Manure left on pasture that volatilises (N content)|Sheep and Goats|2010|kg|9706760.4522
Manure left on Pasture|Tajikistan|Direct emissions (N2O) (Manure on pasture)|Sheep and Goats|2010|gigagrams|0.7627
Manure left on Pasture|Tajikistan|Emissions (N2O) (Manure on pasture)|Sheep and Goats|2010|gigagrams|1.0868
Manure left on Pasture|Tajikistan|Stocks|Swine|2010|Head|418
Manure left on Pasture|Tajikistan|Manure left on pasture (N content)|Swine|2010|kg|0
Manure left on Pasture|Tajikistan|Manure left on pasture that leaches (N content)|Swine|2010|kg|0
Manure left on Pasture|Tajikistan|Manure left on pasture that volatilises (N content)|Swine|2010|kg|0
Manure left on Pasture|Tajikistan|Direct emissions (N2O) (Manure on pasture)|Swine|2010|gigagrams|0
Manure left on Pasture|Tajikistan|Emissions (N2O) (Manure on pasture)|Swine|2010|gigagrams|0
Manure left on Pasture|Thailand|Stocks|Cattle, dairy|2010|Head|167994
Manure left on Pasture|Thailand|Manure left on pasture (N content)|Cattle, dairy|2010|kg|2370393.2401
Manure left on Pasture|Thailand|Manure left on pasture that leaches (N content)|Cattle, dairy|2010|kg|711117.972
Manure left on Pasture|Thailand|Manure left on pasture that volatilises (N content)|Cattle, dairy|2010|kg|474078.648
Manure left on Pasture|Thailand|Implied emission factor for N2O (Manure on pasture)|Cattle, dairy|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Thailand|Direct emissions (N2O) (Manure on pasture)|Cattle, dairy|2010|gigagrams|0.0745
Manure left on Pasture|Thailand|Emissions (N2O) (Manure on pasture)|Cattle, dairy|2010|gigagrams|0.0903
Manure left on Pasture|Thailand|Stocks|Cattle, non-dairy|2010|Head|6330002
Manure left on Pasture|Thailand|Manure left on pasture (N content)|Cattle, non-dairy|2010|kg|127801657.9497
Manure left on Pasture|Thailand|Manure left on pasture that leaches (N content)|Cattle, non-dairy|2010|kg|38340497.3849
Manure left on Pasture|Thailand|Manure left on pasture that volatilises (N content)|Cattle, non-dairy|2010|kg|25560331.5899
Manure left on Pasture|Thailand|Implied emission factor for N2O (Manure on pasture)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Thailand|Direct emissions (N2O) (Manure on pasture)|Cattle, non-dairy|2010|gigagrams|4.0166
Manure left on Pasture|Thailand|Emissions (N2O) (Manure on pasture)|Cattle, non-dairy|2010|gigagrams|4.8702
Manure left on Pasture|Thailand|Stocks|Chickens, broilers|2010|Head|151408319
Manure left on Pasture|Thailand|Manure left on pasture (N content)|Chickens, broilers|2010|kg|24346571.2514
Manure left on Pasture|Thailand|Manure left on pasture that leaches (N content)|Chickens, broilers|2010|kg|7303971.3754
Manure left on Pasture|Thailand|Manure left on pasture that volatilises (N content)|Chickens, broilers|2010|kg|4869314.2503
Manure left on Pasture|Thailand|Implied emission factor for N2O (Manure on pasture)|Chickens, broilers|2010|kg N2O-N/kg N|0.0242
Manure left on Pasture|Thailand|Direct emissions (N2O) (Manure on pasture)|Chickens, broilers|2010|gigagrams|0.7652
Manure left on Pasture|Thailand|Emissions (N2O) (Manure on pasture)|Chickens, broilers|2010|gigagrams|0.9278
Manure left on Pasture|Thailand|Stocks|Chickens, layers|2010|Head|80509681
Manure left on Pasture|Thailand|Manure left on pasture (N content)|Chickens, layers|2010|kg|19301334.5662
Manure left on Pasture|Thailand|Manure left on pasture that leaches (N content)|Chickens, layers|2010|kg|5790400.3698
Manure left on Pasture|Thailand|Manure left on pasture that volatilises (N content)|Chickens, layers|2010|kg|3860266.9132
Manure left on Pasture|Thailand|Implied emission factor for N2O (Manure on pasture)|Chickens, layers|2010|kg N2O-N/kg N|0.0242
Manure left on Pasture|Thailand|Direct emissions (N2O) (Manure on pasture)|Chickens, layers|2010|gigagrams|0.6066
Manure left on Pasture|Thailand|Emissions (N2O) (Manure on pasture)|Chickens, layers|2010|gigagrams|0.7355
Manure left on Pasture|Thailand|Stocks|Cattle|2010|Head|6497996
Manure left on Pasture|Thailand|Manure left on pasture (N content)|Cattle|2010|kg|130172051.1897
Manure left on Pasture|Thailand|Manure left on pasture that leaches (N content)|Cattle|2010|kg|39051615.3569
Manure left on Pasture|Thailand|Manure left on pasture that volatilises (N content)|Cattle|2010|kg|26034410.2379
Manure left on Pasture|Thailand|Direct emissions (N2O) (Manure on pasture)|Cattle|2010|gigagrams|4.0911
Manure left on Pasture|Thailand|Emissions (N2O) (Manure on pasture)|Cattle|2010|gigagrams|4.9605
Manure left on Pasture|Thailand|Stocks|Poultry Birds|2010|Head|248279000
Manure left on Pasture|Thailand|Manure left on pasture (N content)|Poultry Birds|2010|kg|49603218.605
Manure left on Pasture|Thailand|Manure left on pasture that leaches (N content)|Poultry Birds|2010|kg|14880965.5815
Manure left on Pasture|Thailand|Manure left on pasture that volatilises (N content)|Poultry Birds|2010|kg|9920643.721
Manure left on Pasture|Thailand|Direct emissions (N2O) (Manure on pasture)|Poultry Birds|2010|gigagrams|1.559
Manure left on Pasture|Thailand|Emissions (N2O) (Manure on pasture)|Poultry Birds|2010|gigagrams|1.8902
Manure left on Pasture|Thailand|Stocks|Sheep and Goats|2010|Head|423416
Manure left on Pasture|Thailand|Manure left on pasture (N content)|Sheep and Goats|2010|kg|5847628.276
Manure left on Pasture|Thailand|Manure left on pasture that leaches (N content)|Sheep and Goats|2010|kg|1754288.4828
Manure left on Pasture|Thailand|Manure left on pasture that volatilises (N content)|Sheep and Goats|2010|kg|1169525.6552
Manure left on Pasture|Thailand|Direct emissions (N2O) (Manure on pasture)|Sheep and Goats|2010|gigagrams|0.0919
Manure left on Pasture|Thailand|Emissions (N2O) (Manure on pasture)|Sheep and Goats|2010|gigagrams|0.1309
Manure left on Pasture|Thailand|Stocks|Swine|2010|Head|7623730
Manure left on Pasture|Thailand|Manure left on pasture (N content)|Swine|2010|kg|0
Manure left on Pasture|Thailand|Manure left on pasture that leaches (N content)|Swine|2010|kg|0
Manure left on Pasture|Thailand|Manure left on pasture that volatilises (N content)|Swine|2010|kg|0
Manure left on Pasture|Thailand|Direct emissions (N2O) (Manure on pasture)|Swine|2010|gigagrams|0
Manure left on Pasture|Thailand|Emissions (N2O) (Manure on pasture)|Swine|2010|gigagrams|0
Manure left on Pasture|Timor-Leste|Stocks|Cattle, dairy|2010|Head|11943
Manure left on Pasture|Timor-Leste|Manure left on pasture (N content)|Cattle, dairy|2010|kg|168515.5807
Manure left on Pasture|Timor-Leste|Manure left on pasture that leaches (N content)|Cattle, dairy|2010|kg|50554.6742
Manure left on Pasture|Timor-Leste|Manure left on pasture that volatilises (N content)|Cattle, dairy|2010|kg|33703.1161
Manure left on Pasture|Timor-Leste|Implied emission factor for N2O (Manure on pasture)|Cattle, dairy|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Timor-Leste|Direct emissions (N2O) (Manure on pasture)|Cattle, dairy|2010|gigagrams|0.0053
Manure left on Pasture|Timor-Leste|Emissions (N2O) (Manure on pasture)|Cattle, dairy|2010|gigagrams|0.0064
Manure left on Pasture|Timor-Leste|Stocks|Cattle, non-dairy|2010|Head|149711
Manure left on Pasture|Timor-Leste|Manure left on pasture (N content)|Cattle, non-dairy|2010|kg|3022639.4894
Manure left on Pasture|Timor-Leste|Manure left on pasture that leaches (N content)|Cattle, non-dairy|2010|kg|906791.8468
Manure left on Pasture|Timor-Leste|Manure left on pasture that volatilises (N content)|Cattle, non-dairy|2010|kg|604527.8979
Manure left on Pasture|Timor-Leste|Implied emission factor for N2O (Manure on pasture)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Timor-Leste|Direct emissions (N2O) (Manure on pasture)|Cattle, non-dairy|2010|gigagrams|0.095
Manure left on Pasture|Timor-Leste|Emissions (N2O) (Manure on pasture)|Cattle, non-dairy|2010|gigagrams|0.1152
Manure left on Pasture|Timor-Leste|Stocks|Chickens, broilers|2010|Head|562000
Manure left on Pasture|Timor-Leste|Manure left on pasture (N content)|Chickens, broilers|2010|kg|90370.0215
Manure left on Pasture|Timor-Leste|Manure left on pasture that leaches (N content)|Chickens, broilers|2010|kg|27111.0065
Manure left on Pasture|Timor-Leste|Manure left on pasture that volatilises (N content)|Chickens, broilers|2010|kg|18074.0043
Manure left on Pasture|Timor-Leste|Implied emission factor for N2O (Manure on pasture)|Chickens, broilers|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Timor-Leste|Direct emissions (N2O) (Manure on pasture)|Chickens, broilers|2010|gigagrams|0.0028
Manure left on Pasture|Timor-Leste|Emissions (N2O) (Manure on pasture)|Chickens, broilers|2010|gigagrams|0.0034
Manure left on Pasture|Timor-Leste|Stocks|Chickens, layers|2010|Head|140000
Manure left on Pasture|Timor-Leste|Manure left on pasture (N content)|Chickens, layers|2010|kg|33563.502
Manure left on Pasture|Timor-Leste|Manure left on pasture that leaches (N content)|Chickens, layers|2010|kg|10069.0506
Manure left on Pasture|Timor-Leste|Manure left on pasture that volatilises (N content)|Chickens, layers|2010|kg|6712.7004
Manure left on Pasture|Timor-Leste|Implied emission factor for N2O (Manure on pasture)|Chickens, layers|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Timor-Leste|Direct emissions (N2O) (Manure on pasture)|Chickens, layers|2010|gigagrams|0.0011
Manure left on Pasture|Timor-Leste|Emissions (N2O) (Manure on pasture)|Chickens, layers|2010|gigagrams|0.0013
Manure left on Pasture|Timor-Leste|Stocks|Cattle|2010|Head|161654
Manure left on Pasture|Timor-Leste|Manure left on pasture (N content)|Cattle|2010|kg|3191155.0701
Manure left on Pasture|Timor-Leste|Manure left on pasture that leaches (N content)|Cattle|2010|kg|957346.521
Manure left on Pasture|Timor-Leste|Manure left on pasture that volatilises (N content)|Cattle|2010|kg|638231.014
Manure left on Pasture|Timor-Leste|Direct emissions (N2O) (Manure on pasture)|Cattle|2010|gigagrams|0.1003
Manure left on Pasture|Timor-Leste|Emissions (N2O) (Manure on pasture)|Cattle|2010|gigagrams|0.1216
Manure left on Pasture|Timor-Leste|Stocks|Poultry Birds|2010|Head|702000
Manure left on Pasture|Timor-Leste|Manure left on pasture (N content)|Poultry Birds|2010|kg|123933.5235
Manure left on Pasture|Timor-Leste|Manure left on pasture that leaches (N content)|Poultry Birds|2010|kg|37180.0571
Manure left on Pasture|Timor-Leste|Manure left on pasture that volatilises (N content)|Poultry Birds|2010|kg|24786.7047
Manure left on Pasture|Timor-Leste|Direct emissions (N2O) (Manure on pasture)|Poultry Birds|2010|gigagrams|0.0039
Manure left on Pasture|Timor-Leste|Emissions (N2O) (Manure on pasture)|Poultry Birds|2010|gigagrams|0.0047
Manure left on Pasture|Timor-Leste|Stocks|Sheep and Goats|2010|Head|194214
Manure left on Pasture|Timor-Leste|Manure left on pasture (N content)|Sheep and Goats|2010|kg|2586733.0793
Manure left on Pasture|Timor-Leste|Manure left on pasture that leaches (N content)|Sheep and Goats|2010|kg|776019.9238
Manure left on Pasture|Timor-Leste|Manure left on pasture that volatilises (N content)|Sheep and Goats|2010|kg|517346.6159
Manure left on Pasture|Timor-Leste|Direct emissions (N2O) (Manure on pasture)|Sheep and Goats|2010|gigagrams|0.0406
Manure left on Pasture|Timor-Leste|Emissions (N2O) (Manure on pasture)|Sheep and Goats|2010|gigagrams|0.0579
Manure left on Pasture|Timor-Leste|Stocks|Swine|2010|Head|330436
Manure left on Pasture|Timor-Leste|Manure left on pasture (N content)|Swine|2010|kg|0
Manure left on Pasture|Timor-Leste|Manure left on pasture that leaches (N content)|Swine|2010|kg|0
Manure left on Pasture|Timor-Leste|Manure left on pasture that volatilises (N content)|Swine|2010|kg|0
Manure left on Pasture|Timor-Leste|Direct emissions (N2O) (Manure on pasture)|Swine|2010|gigagrams|0
Manure left on Pasture|Timor-Leste|Emissions (N2O) (Manure on pasture)|Swine|2010|gigagrams|0
Manure left on Pasture|Togo|Stocks|Cattle, dairy|2010|Head|56680
Manure left on Pasture|Togo|Manure left on pasture (N content)|Cattle, dairy|2010|kg|2935655.58
Manure left on Pasture|Togo|Manure left on pasture that leaches (N content)|Cattle, dairy|2010|kg|880696.674
Manure left on Pasture|Togo|Manure left on pasture that volatilises (N content)|Cattle, dairy|2010|kg|587131.116
Manure left on Pasture|Togo|Implied emission factor for N2O (Manure on pasture)|Cattle, dairy|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Togo|Direct emissions (N2O) (Manure on pasture)|Cattle, dairy|2010|gigagrams|0.0923
Manure left on Pasture|Togo|Emissions (N2O) (Manure on pasture)|Cattle, dairy|2010|gigagrams|0.1119
Manure left on Pasture|Togo|Stocks|Cattle, non-dairy|2010|Head|252731
Manure left on Pasture|Togo|Manure left on pasture (N content)|Cattle, non-dairy|2010|kg|9702091.054
Manure left on Pasture|Togo|Manure left on pasture that leaches (N content)|Cattle, non-dairy|2010|kg|2910627.3162
Manure left on Pasture|Togo|Manure left on pasture that volatilises (N content)|Cattle, non-dairy|2010|kg|1940418.2108
Manure left on Pasture|Togo|Implied emission factor for N2O (Manure on pasture)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Togo|Direct emissions (N2O) (Manure on pasture)|Cattle, non-dairy|2010|gigagrams|0.3049
Manure left on Pasture|Togo|Emissions (N2O) (Manure on pasture)|Cattle, non-dairy|2010|gigagrams|0.3697
Manure left on Pasture|Togo|Stocks|Chickens, broilers|2010|Head|19800000
Manure left on Pasture|Togo|Manure left on pasture (N content)|Chickens, broilers|2010|kg|5795331.3
Manure left on Pasture|Togo|Manure left on pasture that leaches (N content)|Chickens, broilers|2010|kg|1738599.39
Manure left on Pasture|Togo|Manure left on pasture that volatilises (N content)|Chickens, broilers|2010|kg|1159066.26
Manure left on Pasture|Togo|Implied emission factor for N2O (Manure on pasture)|Chickens, broilers|2010|kg N2O-N/kg N|0.0242
Manure left on Pasture|Togo|Direct emissions (N2O) (Manure on pasture)|Chickens, broilers|2010|gigagrams|0.1821
Manure left on Pasture|Togo|Emissions (N2O) (Manure on pasture)|Chickens, broilers|2010|gigagrams|0.2208
Manure left on Pasture|Togo|Stocks|Chickens, layers|2010|Head|1850000
Manure left on Pasture|Togo|Manure left on pasture (N content)|Chickens, layers|2010|kg|807301.89
Manure left on Pasture|Togo|Manure left on pasture that leaches (N content)|Chickens, layers|2010|kg|242190.567
Manure left on Pasture|Togo|Manure left on pasture that volatilises (N content)|Chickens, layers|2010|kg|161460.378
Manure left on Pasture|Togo|Implied emission factor for N2O (Manure on pasture)|Chickens, layers|2010|kg N2O-N/kg N|0.0242
Manure left on Pasture|Togo|Direct emissions (N2O) (Manure on pasture)|Chickens, layers|2010|gigagrams|0.0254
Manure left on Pasture|Togo|Emissions (N2O) (Manure on pasture)|Chickens, layers|2010|gigagrams|0.0308
Manure left on Pasture|Togo|Stocks|Cattle|2010|Head|309411
Manure left on Pasture|Togo|Manure left on pasture (N content)|Cattle|2010|kg|12637746.634
Manure left on Pasture|Togo|Manure left on pasture that leaches (N content)|Cattle|2010|kg|3791323.9902
Manure left on Pasture|Togo|Manure left on pasture that volatilises (N content)|Cattle|2010|kg|2527549.3268
Manure left on Pasture|Togo|Direct emissions (N2O) (Manure on pasture)|Cattle|2010|gigagrams|0.3972
Manure left on Pasture|Togo|Emissions (N2O) (Manure on pasture)|Cattle|2010|gigagrams|0.4816
Manure left on Pasture|Togo|Stocks|Poultry Birds|2010|Head|21650000
Manure left on Pasture|Togo|Manure left on pasture (N content)|Poultry Birds|2010|kg|6602633.19
Manure left on Pasture|Togo|Manure left on pasture that leaches (N content)|Poultry Birds|2010|kg|1980789.957
Manure left on Pasture|Togo|Manure left on pasture that volatilises (N content)|Poultry Birds|2010|kg|1320526.638
Manure left on Pasture|Togo|Direct emissions (N2O) (Manure on pasture)|Poultry Birds|2010|gigagrams|0.2075
Manure left on Pasture|Togo|Emissions (N2O) (Manure on pasture)|Poultry Birds|2010|gigagrams|0.2516
Manure left on Pasture|Togo|Stocks|Sheep and Goats|2010|Head|4023916
Manure left on Pasture|Togo|Manure left on pasture (N content)|Sheep and Goats|2010|kg|53407129.4797
Manure left on Pasture|Togo|Manure left on pasture that leaches (N content)|Sheep and Goats|2010|kg|16022138.8439
Manure left on Pasture|Togo|Manure left on pasture that volatilises (N content)|Sheep and Goats|2010|kg|10681425.8959
Manure left on Pasture|Togo|Direct emissions (N2O) (Manure on pasture)|Sheep and Goats|2010|gigagrams|0.8393
Manure left on Pasture|Togo|Emissions (N2O) (Manure on pasture)|Sheep and Goats|2010|gigagrams|1.1959
Manure left on Pasture|Togo|Stocks|Swine|2010|Head|564900
Manure left on Pasture|Togo|Manure left on pasture (N content)|Swine|2010|kg|0
Manure left on Pasture|Togo|Manure left on pasture that leaches (N content)|Swine|2010|kg|0
Manure left on Pasture|Togo|Manure left on pasture that volatilises (N content)|Swine|2010|kg|0
Manure left on Pasture|Togo|Direct emissions (N2O) (Manure on pasture)|Swine|2010|gigagrams|0
Manure left on Pasture|Togo|Emissions (N2O) (Manure on pasture)|Swine|2010|gigagrams|0
Manure left on Pasture|Tokelau|Stocks|Chickens, broilers|2010|Head|3000
Manure left on Pasture|Tokelau|Manure left on pasture (N content)|Chickens, broilers|2010|kg|32.5215
Manure left on Pasture|Tokelau|Manure left on pasture that leaches (N content)|Chickens, broilers|2010|kg|9.7564
Manure left on Pasture|Tokelau|Manure left on pasture that volatilises (N content)|Chickens, broilers|2010|kg|6.5043
Manure left on Pasture|Tokelau|Implied emission factor for N2O (Manure on pasture)|Chickens, broilers|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Tokelau|Direct emissions (N2O) (Manure on pasture)|Chickens, broilers|2010|gigagrams|0
Manure left on Pasture|Tokelau|Emissions (N2O) (Manure on pasture)|Chickens, broilers|2010|gigagrams|0
Manure left on Pasture|Tokelau|Stocks|Chickens, layers|2010|Head|2000
Manure left on Pasture|Tokelau|Manure left on pasture (N content)|Chickens, layers|2010|kg|32.3244
Manure left on Pasture|Tokelau|Manure left on pasture that leaches (N content)|Chickens, layers|2010|kg|9.6973
Manure left on Pasture|Tokelau|Manure left on pasture that volatilises (N content)|Chickens, layers|2010|kg|6.4649
Manure left on Pasture|Tokelau|Implied emission factor for N2O (Manure on pasture)|Chickens, layers|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Tokelau|Direct emissions (N2O) (Manure on pasture)|Chickens, layers|2010|gigagrams|0
Manure left on Pasture|Tokelau|Emissions (N2O) (Manure on pasture)|Chickens, layers|2010|gigagrams|0
Manure left on Pasture|Tokelau|Stocks|Poultry Birds|2010|Head|5000
Manure left on Pasture|Tokelau|Manure left on pasture (N content)|Poultry Birds|2010|kg|64.8459
Manure left on Pasture|Tokelau|Manure left on pasture that leaches (N content)|Poultry Birds|2010|kg|19.4538
Manure left on Pasture|Tokelau|Manure left on pasture that volatilises (N content)|Poultry Birds|2010|kg|12.9692
Manure left on Pasture|Tokelau|Direct emissions (N2O) (Manure on pasture)|Poultry Birds|2010|gigagrams|0
Manure left on Pasture|Tokelau|Emissions (N2O) (Manure on pasture)|Poultry Birds|2010|gigagrams|0
Manure left on Pasture|Tokelau|Stocks|Swine|2010|Head|1000
Manure left on Pasture|Tokelau|Manure left on pasture (N content)|Swine|2010|kg|0
Manure left on Pasture|Tokelau|Manure left on pasture that leaches (N content)|Swine|2010|kg|0
Manure left on Pasture|Tokelau|Manure left on pasture that volatilises (N content)|Swine|2010|kg|0
Manure left on Pasture|Tokelau|Direct emissions (N2O) (Manure on pasture)|Swine|2010|gigagrams|0
Manure left on Pasture|Tokelau|Emissions (N2O) (Manure on pasture)|Swine|2010|gigagrams|0
Manure left on Pasture|Tonga|Stocks|Cattle, dairy|2010|Head|250
Manure left on Pasture|Tonga|Manure left on pasture (N content)|Cattle, dairy|2010|kg|15257
Manure left on Pasture|Tonga|Manure left on pasture that leaches (N content)|Cattle, dairy|2010|kg|4577.1
Manure left on Pasture|Tonga|Manure left on pasture that volatilises (N content)|Cattle, dairy|2010|kg|3051.4
Manure left on Pasture|Tonga|Implied emission factor for N2O (Manure on pasture)|Cattle, dairy|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Tonga|Direct emissions (N2O) (Manure on pasture)|Cattle, dairy|2010|gigagrams|0.0005
Manure left on Pasture|Tonga|Emissions (N2O) (Manure on pasture)|Cattle, dairy|2010|gigagrams|0.0006
Manure left on Pasture|Tonga|Stocks|Cattle, non-dairy|2010|Head|11050
Manure left on Pasture|Tonga|Manure left on pasture (N content)|Cattle, non-dairy|2010|kg|605592.4875
Manure left on Pasture|Tonga|Manure left on pasture that leaches (N content)|Cattle, non-dairy|2010|kg|181677.7462
Manure left on Pasture|Tonga|Manure left on pasture that volatilises (N content)|Cattle, non-dairy|2010|kg|121118.4975
Manure left on Pasture|Tonga|Implied emission factor for N2O (Manure on pasture)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0242
Manure left on Pasture|Tonga|Direct emissions (N2O) (Manure on pasture)|Cattle, non-dairy|2010|gigagrams|0.019
Manure left on Pasture|Tonga|Emissions (N2O) (Manure on pasture)|Cattle, non-dairy|2010|gigagrams|0.0231
Manure left on Pasture|Tonga|Stocks|Chickens, broilers|2010|Head|252402
Manure left on Pasture|Tonga|Manure left on pasture (N content)|Chickens, broilers|2010|kg|2736.1639
Manure left on Pasture|Tonga|Manure left on pasture that leaches (N content)|Chickens, broilers|2010|kg|820.8492
Manure left on Pasture|Tonga|Manure left on pasture that volatilises (N content)|Chickens, broilers|2010|kg|547.2328
Manure left on Pasture|Tonga|Implied emission factor for N2O (Manure on pasture)|Chickens, broilers|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Tonga|Direct emissions (N2O) (Manure on pasture)|Chickens, broilers|2010|gigagrams|0.0001
Manure left on Pasture|Tonga|Emissions (N2O) (Manure on pasture)|Chickens, broilers|2010|gigagrams|0.0001
Manure left on Pasture|Tonga|Stocks|Chickens, layers|2010|Head|77598
Manure left on Pasture|Tonga|Manure left on pasture (N content)|Chickens, layers|2010|kg|1254.1544
Manure left on Pasture|Tonga|Manure left on pasture that leaches (N content)|Chickens, layers|2010|kg|376.2463
Manure left on Pasture|Tonga|Manure left on pasture that volatilises (N content)|Chickens, layers|2010|kg|250.8309
Manure left on Pasture|Tonga|Implied emission factor for N2O (Manure on pasture)|Chickens, layers|2010|kg N2O-N/kg N|0.0242
Manure left on Pasture|Tonga|Direct emissions (N2O) (Manure on pasture)|Chickens, layers|2010|gigagrams|0
Manure left on Pasture|Tonga|Emissions (N2O) (Manure on pasture)|Chickens, layers|2010|gigagrams|0
Manure left on Pasture|Tonga|Stocks|Cattle|2010|Head|11300
Manure left on Pasture|Tonga|Manure left on pasture (N content)|Cattle|2010|kg|620849.4875
Manure left on Pasture|Tonga|Manure left on pasture that leaches (N content)|Cattle|2010|kg|186254.8463
Manure left on Pasture|Tonga|Manure left on pasture that volatilises (N content)|Cattle|2010|kg|124169.8975
Manure left on Pasture|Tonga|Direct emissions (N2O) (Manure on pasture)|Cattle|2010|gigagrams|0.0195
Manure left on Pasture|Tonga|Emissions (N2O) (Manure on pasture)|Cattle|2010|gigagrams|0.0237
Manure left on Pasture|Tonga|Stocks|Poultry Birds|2010|Head|330000
Manure left on Pasture|Tonga|Manure left on pasture (N content)|Poultry Birds|2010|kg|3990.3183
Manure left on Pasture|Tonga|Manure left on pasture that leaches (N content)|Poultry Birds|2010|kg|1197.0955
Manure left on Pasture|Tonga|Manure left on pasture that volatilises (N content)|Poultry Birds|2010|kg|798.0637
Manure left on Pasture|Tonga|Direct emissions (N2O) (Manure on pasture)|Poultry Birds|2010|gigagrams|0.0001
Manure left on Pasture|Tonga|Emissions (N2O) (Manure on pasture)|Poultry Birds|2010|gigagrams|0.0002
Manure left on Pasture|Tonga|Stocks|Sheep and Goats|2010|Head|12600
Manure left on Pasture|Tonga|Manure left on pasture (N content)|Sheep and Goats|2010|kg|195917.4
Manure left on Pasture|Tonga|Manure left on pasture that leaches (N content)|Sheep and Goats|2010|kg|58775.22
Manure left on Pasture|Tonga|Manure left on pasture that volatilises (N content)|Sheep and Goats|2010|kg|39183.48
Manure left on Pasture|Tonga|Direct emissions (N2O) (Manure on pasture)|Sheep and Goats|2010|gigagrams|0.0031
Manure left on Pasture|Tonga|Emissions (N2O) (Manure on pasture)|Sheep and Goats|2010|gigagrams|0.0044
Manure left on Pasture|Tonga|Stocks|Swine|2010|Head|81200
Manure left on Pasture|Tonga|Manure left on pasture (N content)|Swine|2010|kg|0
Manure left on Pasture|Tonga|Manure left on pasture that leaches (N content)|Swine|2010|kg|0
Manure left on Pasture|Tonga|Manure left on pasture that volatilises (N content)|Swine|2010|kg|0
Manure left on Pasture|Tonga|Direct emissions (N2O) (Manure on pasture)|Swine|2010|gigagrams|0
Manure left on Pasture|Tonga|Emissions (N2O) (Manure on pasture)|Swine|2010|gigagrams|0
Manure left on Pasture|Trinidad and Tobago|Stocks|Cattle, dairy|2010|Head|9600
Manure left on Pasture|Trinidad and Tobago|Manure left on pasture (N content)|Cattle, dairy|2010|kg|242196.48
Manure left on Pasture|Trinidad and Tobago|Manure left on pasture that leaches (N content)|Cattle, dairy|2010|kg|72658.944
Manure left on Pasture|Trinidad and Tobago|Manure left on pasture that volatilises (N content)|Cattle, dairy|2010|kg|48439.296
Manure left on Pasture|Trinidad and Tobago|Implied emission factor for N2O (Manure on pasture)|Cattle, dairy|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Trinidad and Tobago|Direct emissions (N2O) (Manure on pasture)|Cattle, dairy|2010|gigagrams|0.0076
Manure left on Pasture|Trinidad and Tobago|Emissions (N2O) (Manure on pasture)|Cattle, dairy|2010|gigagrams|0.0092
Manure left on Pasture|Trinidad and Tobago|Stocks|Cattle, non-dairy|2010|Head|22900
Manure left on Pasture|Trinidad and Tobago|Manure left on pasture (N content)|Cattle, non-dairy|2010|kg|908585.667
Manure left on Pasture|Trinidad and Tobago|Manure left on pasture that leaches (N content)|Cattle, non-dairy|2010|kg|272575.7001
Manure left on Pasture|Trinidad and Tobago|Manure left on pasture that volatilises (N content)|Cattle, non-dairy|2010|kg|181717.1334
Manure left on Pasture|Trinidad and Tobago|Implied emission factor for N2O (Manure on pasture)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0243
Manure left on Pasture|Trinidad and Tobago|Direct emissions (N2O) (Manure on pasture)|Cattle, non-dairy|2010|gigagrams|0.0286
Manure left on Pasture|Trinidad and Tobago|Emissions (N2O) (Manure on pasture)|Cattle, non-dairy|2010|gigagrams|0.0346
Manure left on Pasture|Trinidad and Tobago|Stocks|Chickens, broilers|2010|Head|32063068
Manure left on Pasture|Trinidad and Tobago|Manure left on pasture (N content)|Chickens, broilers|2010|kg|4866115.6412
