Domain|Area|Element|Item|Year|Unit|Value
Livestock Primary|Turkmenistan|Production|Meat indigenous, pig|2010|Head|5300
Livestock Primary|Turkmenistan|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|566
Livestock Primary|Turkmenistan|Production|Meat indigenous, pig|2010|tonnes|300
Livestock Primary|Turkmenistan|Producing Animals/Slaughtered|Meat, pig|2010|Head|5300
Livestock Primary|Turkmenistan|Yield/Carcass Weight|Meat, pig|2010|hg/An|566
Livestock Primary|Turkmenistan|Production|Meat, pig|2010|tonnes|300
Livestock Primary|Turkmenistan|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|777800
Livestock Primary|Turkmenistan|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|1800
Livestock Primary|Turkmenistan|Production|Beef and Buffalo Meat|2010|tonnes|140004
Livestock Primary|Turkmenistan|Laying|Eggs Primary|2010|1000 Head|3461
Livestock Primary|Turkmenistan|Yield|Eggs Primary|2010|100mg/An|144517
Livestock Primary|Turkmenistan|Production|Eggs Primary|2010|tonnes|50019
Livestock Primary|Turkmenistan|Production|Meat indigenous, poultry|2010|1000 Head|15600
Livestock Primary|Turkmenistan|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Turkmenistan|Production|Meat indigenous, poultry|2010|tonnes|19500
Livestock Primary|Turkmenistan|Production|Meat indigenous, total|2010|tonnes|282602
Livestock Primary|Turkmenistan|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|15600
Livestock Primary|Turkmenistan|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|12500
Livestock Primary|Turkmenistan|Production|Meat, Poultry|2010|tonnes|19500
Livestock Primary|Turkmenistan|Production|Meat, Total|2010|tonnes|281090
Livestock Primary|Turkmenistan|Milk Animals|Milk, Total|2010|Head|1012000
Livestock Primary|Turkmenistan|Yield|Milk, Total|2010|hg/An|20682
Livestock Primary|Turkmenistan|Production|Milk, Total|2010|tonnes|2093000
Livestock Primary|Turkmenistan|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|7974200
Livestock Primary|Turkmenistan|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|150
Livestock Primary|Turkmenistan|Production|Sheep and Goat Meat|2010|tonnes|120008
Livestock Primary|Turks and Caicos Islands|Production|Meat indigenous, pig|2010||0
Livestock Primary|Turks and Caicos Islands|Yield/Carcass Weight|Meat indigenous, pig|2010||0
Livestock Primary|Turks and Caicos Islands|Production|Meat indigenous, pig|2010||0
Livestock Primary|Turks and Caicos Islands|Producing Animals/Slaughtered|Meat, pig|2010||0
Livestock Primary|Turks and Caicos Islands|Yield/Carcass Weight|Meat, pig|2010||0
Livestock Primary|Turks and Caicos Islands|Production|Meat, pig|2010||0
Livestock Primary|Turks and Caicos Islands|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010||0
Livestock Primary|Turks and Caicos Islands|Yield/Carcass Weight|Beef and Buffalo Meat|2010||0
Livestock Primary|Turks and Caicos Islands|Production|Beef and Buffalo Meat|2010||0
Livestock Primary|Turks and Caicos Islands|Laying|Eggs Primary|2010||0
Livestock Primary|Turks and Caicos Islands|Yield|Eggs Primary|2010||0
Livestock Primary|Turks and Caicos Islands|Production|Eggs Primary|2010||0
Livestock Primary|Turks and Caicos Islands|Production|Meat indigenous, poultry|2010||0
Livestock Primary|Turks and Caicos Islands|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Turks and Caicos Islands|Production|Meat indigenous, poultry|2010||0
Livestock Primary|Turks and Caicos Islands|Production|Meat indigenous, total|2010||0
Livestock Primary|Turks and Caicos Islands|Producing Animals/Slaughtered|Meat, Poultry|2010||0
Livestock Primary|Turks and Caicos Islands|Yield/Carcass Weight|Meat, Poultry|2010||0
Livestock Primary|Turks and Caicos Islands|Production|Meat, Poultry|2010||0
Livestock Primary|Turks and Caicos Islands|Production|Meat, Total|2010||0
Livestock Primary|Turks and Caicos Islands|Milk Animals|Milk, Total|2010||0
Livestock Primary|Turks and Caicos Islands|Yield|Milk, Total|2010||0
Livestock Primary|Turks and Caicos Islands|Production|Milk, Total|2010||0
Livestock Primary|Turks and Caicos Islands|Producing Animals/Slaughtered|Sheep and Goat Meat|2010||0
Livestock Primary|Turks and Caicos Islands|Yield/Carcass Weight|Sheep and Goat Meat|2010||0
Livestock Primary|Turks and Caicos Islands|Production|Sheep and Goat Meat|2010||0
Livestock Primary|Tuvalu|Production|Meat indigenous, pig|2010|Head|3800
Livestock Primary|Tuvalu|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|300
Livestock Primary|Tuvalu|Production|Meat indigenous, pig|2010|tonnes|114
Livestock Primary|Tuvalu|Producing Animals/Slaughtered|Meat, pig|2010|Head|3800
Livestock Primary|Tuvalu|Yield/Carcass Weight|Meat, pig|2010|hg/An|300
Livestock Primary|Tuvalu|Production|Meat, pig|2010|tonnes|114
Livestock Primary|Tuvalu|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010||0
Livestock Primary|Tuvalu|Yield/Carcass Weight|Beef and Buffalo Meat|2010||0
Livestock Primary|Tuvalu|Production|Beef and Buffalo Meat|2010||0
Livestock Primary|Tuvalu|Laying|Eggs Primary|2010|1000 Head|11
Livestock Primary|Tuvalu|Yield|Eggs Primary|2010|100mg/An|18000
Livestock Primary|Tuvalu|Production|Eggs Primary|2010|tonnes|19
Livestock Primary|Tuvalu|Production|Meat indigenous, poultry|2010|1000 Head|55
Livestock Primary|Tuvalu|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Tuvalu|Production|Meat indigenous, poultry|2010|tonnes|50
Livestock Primary|Tuvalu|Production|Meat indigenous, total|2010|tonnes|164
Livestock Primary|Tuvalu|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|59
Livestock Primary|Tuvalu|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|9091
Livestock Primary|Tuvalu|Production|Meat, Poultry|2010|tonnes|54
Livestock Primary|Tuvalu|Production|Meat, Total|2010|tonnes|168
Livestock Primary|Tuvalu|Milk Animals|Milk, Total|2010||0
Livestock Primary|Tuvalu|Yield|Milk, Total|2010||0
Livestock Primary|Tuvalu|Production|Milk, Total|2010||0
Livestock Primary|Tuvalu|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|0
Livestock Primary|Tuvalu|Yield/Carcass Weight|Sheep and Goat Meat|2010||0
Livestock Primary|Tuvalu|Production|Sheep and Goat Meat|2010||0
Livestock Primary|Uganda|Production|Meat indigenous, pig|2010|Head|1885162
Livestock Primary|Uganda|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|600
Livestock Primary|Uganda|Production|Meat indigenous, pig|2010|tonnes|113110
Livestock Primary|Uganda|Producing Animals/Slaughtered|Meat, pig|2010|Head|1885000
Livestock Primary|Uganda|Yield/Carcass Weight|Meat, pig|2010|hg/An|600
Livestock Primary|Uganda|Production|Meat, pig|2010|tonnes|113100
Livestock Primary|Uganda|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|1202000
Livestock Primary|Uganda|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|1500
Livestock Primary|Uganda|Production|Beef and Buffalo Meat|2010|tonnes|180300
Livestock Primary|Uganda|Laying|Eggs Primary|2010|1000 Head|8700
Livestock Primary|Uganda|Yield|Eggs Primary|2010|100mg/An|49877
Livestock Primary|Uganda|Production|Eggs Primary|2010|tonnes|43393
Livestock Primary|Uganda|Production|Meat indigenous, poultry|2010|1000 Head|43331
Livestock Primary|Uganda|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Uganda|Production|Meat indigenous, poultry|2010|tonnes|56357
Livestock Primary|Uganda|Production|Meat indigenous, total|2010|tonnes|420177
Livestock Primary|Uganda|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|47900
Livestock Primary|Uganda|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|13006
Livestock Primary|Uganda|Production|Meat, Poultry|2010|tonnes|62300
Livestock Primary|Uganda|Production|Meat, Total|2010|tonnes|424978
Livestock Primary|Uganda|Milk Animals|Milk, Total|2010|Head|3400000
Livestock Primary|Uganda|Yield|Milk, Total|2010|hg/An|4050
Livestock Primary|Uganda|Production|Milk, Total|2010|tonnes|1377000
Livestock Primary|Uganda|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|3548000
Livestock Primary|Uganda|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|120
Livestock Primary|Uganda|Production|Sheep and Goat Meat|2010|tonnes|42691
Livestock Primary|Ukraine|Production|Meat indigenous, pig|2010|Head|7051373
Livestock Primary|Ukraine|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|887
Livestock Primary|Ukraine|Production|Meat indigenous, pig|2010|tonnes|625457
Livestock Primary|Ukraine|Producing Animals/Slaughtered|Meat, pig|2010|Head|7116500
Livestock Primary|Ukraine|Yield/Carcass Weight|Meat, pig|2010|hg/An|887
Livestock Primary|Ukraine|Production|Meat, pig|2010|tonnes|631200
Livestock Primary|Ukraine|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|2905800
Livestock Primary|Ukraine|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|1472
Livestock Primary|Ukraine|Production|Beef and Buffalo Meat|2010|tonnes|427700
Livestock Primary|Ukraine|Laying|Eggs Primary|2010|1000 Head|89440
Livestock Primary|Ukraine|Yield|Eggs Primary|2010|100mg/An|113797
Livestock Primary|Ukraine|Production|Eggs Primary|2010|tonnes|1017800
Livestock Primary|Ukraine|Production|Meat indigenous, poultry|2010|1000 Head|463957
Livestock Primary|Ukraine|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Ukraine|Production|Meat indigenous, poultry|2010|tonnes|859759
Livestock Primary|Ukraine|Production|Meat indigenous, total|2010|tonnes|1959528
Livestock Primary|Ukraine|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|530467
Livestock Primary|Ukraine|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|18473
Livestock Primary|Ukraine|Production|Meat, Poultry|2010|tonnes|979939
Livestock Primary|Ukraine|Production|Meat, Total|2010|tonnes|2085539
Livestock Primary|Ukraine|Milk Animals|Milk, Total|2010|Head|3833831
Livestock Primary|Ukraine|Yield|Milk, Total|2010|hg/An|29340
Livestock Primary|Ukraine|Production|Milk, Total|2010|tonnes|11248550
Livestock Primary|Ukraine|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|1273700
Livestock Primary|Ukraine|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|166
Livestock Primary|Ukraine|Production|Sheep and Goat Meat|2010|tonnes|21100
Livestock Primary|United Arab Emirates|Production|Meat indigenous, pig|2010||0
Livestock Primary|United Arab Emirates|Yield/Carcass Weight|Meat indigenous, pig|2010||0
Livestock Primary|United Arab Emirates|Production|Meat indigenous, pig|2010||0
Livestock Primary|United Arab Emirates|Producing Animals/Slaughtered|Meat, pig|2010||0
Livestock Primary|United Arab Emirates|Yield/Carcass Weight|Meat, pig|2010||0
Livestock Primary|United Arab Emirates|Production|Meat, pig|2010||0
Livestock Primary|United Arab Emirates|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|60000
Livestock Primary|United Arab Emirates|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|2500
Livestock Primary|United Arab Emirates|Production|Beef and Buffalo Meat|2010|tonnes|15000
Livestock Primary|United Arab Emirates|Laying|Eggs Primary|2010|1000 Head|2500
Livestock Primary|United Arab Emirates|Yield|Eggs Primary|2010|100mg/An|112000
Livestock Primary|United Arab Emirates|Production|Eggs Primary|2010|tonnes|28000
Livestock Primary|United Arab Emirates|Production|Meat indigenous, poultry|2010|1000 Head|33029
Livestock Primary|United Arab Emirates|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|United Arab Emirates|Production|Meat indigenous, poultry|2010|tonnes|39635
Livestock Primary|United Arab Emirates|Production|Meat indigenous, total|2010|tonnes|104192
Livestock Primary|United Arab Emirates|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|34000
Livestock Primary|United Arab Emirates|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|12000
Livestock Primary|United Arab Emirates|Production|Meat, Poultry|2010|tonnes|40800
Livestock Primary|United Arab Emirates|Production|Meat, Total|2010|tonnes|130960
Livestock Primary|United Arab Emirates|Milk Animals|Milk, Total|2010|Head|1058703
Livestock Primary|United Arab Emirates|Yield|Milk, Total|2010|hg/An|1154
Livestock Primary|United Arab Emirates|Production|Milk, Total|2010|tonnes|122203
Livestock Primary|United Arab Emirates|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|2770000
Livestock Primary|United Arab Emirates|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|163
Livestock Primary|United Arab Emirates|Production|Sheep and Goat Meat|2010|tonnes|45100
Livestock Primary|United Kingdom|Production|Meat indigenous, pig|2010|Head|8809824
Livestock Primary|United Kingdom|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|806
Livestock Primary|United Kingdom|Production|Meat indigenous, pig|2010|tonnes|710000
Livestock Primary|United Kingdom|Producing Animals/Slaughtered|Meat, pig|2010|Head|9454000
Livestock Primary|United Kingdom|Yield/Carcass Weight|Meat, pig|2010|hg/An|802
Livestock Primary|United Kingdom|Production|Meat, pig|2010|tonnes|758000
Livestock Primary|United Kingdom|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|2710000
Livestock Primary|United Kingdom|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|3351
Livestock Primary|United Kingdom|Production|Beef and Buffalo Meat|2010|tonnes|908000
Livestock Primary|United Kingdom|Laying|Eggs Primary|2010|1000 Head|47107
Livestock Primary|United Kingdom|Yield|Eggs Primary|2010|100mg/An|142442
Livestock Primary|United Kingdom|Production|Eggs Primary|2010|tonnes|671000
Livestock Primary|United Kingdom|Production|Meat indigenous, poultry|2010|1000 Head|951063
Livestock Primary|United Kingdom|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|United Kingdom|Production|Meat indigenous, poultry|2010|tonnes|1599271
Livestock Primary|United Kingdom|Production|Meat indigenous, total|2010|tonnes|3504523
Livestock Primary|United Kingdom|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|933220
Livestock Primary|United Kingdom|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|16819
Livestock Primary|United Kingdom|Production|Meat, Poultry|2010|tonnes|1569600
Livestock Primary|United Kingdom|Production|Meat, Total|2010|tonnes|3533313
Livestock Primary|United Kingdom|Milk Animals|Milk, Total|2010|Head|1850000
Livestock Primary|United Kingdom|Yield|Milk, Total|2010|hg/An|76059
Livestock Primary|United Kingdom|Production|Milk, Total|2010|tonnes|14071000
Livestock Primary|United Kingdom|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|13999000
Livestock Primary|United Kingdom|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|205
Livestock Primary|United Kingdom|Production|Sheep and Goat Meat|2010|tonnes|286800
Livestock Primary|United Republic of Tanzania|Production|Meat indigenous, pig|2010|Head|349988
Livestock Primary|United Republic of Tanzania|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|400
Livestock Primary|United Republic of Tanzania|Production|Meat indigenous, pig|2010|tonnes|14000
Livestock Primary|United Republic of Tanzania|Producing Animals/Slaughtered|Meat, pig|2010|Head|350000
Livestock Primary|United Republic of Tanzania|Yield/Carcass Weight|Meat, pig|2010|hg/An|400
Livestock Primary|United Republic of Tanzania|Production|Meat, pig|2010|tonnes|14000
Livestock Primary|United Republic of Tanzania|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|2550000
Livestock Primary|United Republic of Tanzania|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|957
Livestock Primary|United Republic of Tanzania|Production|Beef and Buffalo Meat|2010|tonnes|243943
Livestock Primary|United Republic of Tanzania|Laying|Eggs Primary|2010|1000 Head|13000
Livestock Primary|United Republic of Tanzania|Yield|Eggs Primary|2010|100mg/An|65488
Livestock Primary|United Republic of Tanzania|Production|Eggs Primary|2010|tonnes|85134
Livestock Primary|United Republic of Tanzania|Production|Meat indigenous, poultry|2010|1000 Head|81407
Livestock Primary|United Republic of Tanzania|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|United Republic of Tanzania|Production|Meat indigenous, poultry|2010|tonnes|80638
Livestock Primary|United Republic of Tanzania|Production|Meat indigenous, total|2010|tonnes|403506
Livestock Primary|United Republic of Tanzania|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|83020
Livestock Primary|United Republic of Tanzania|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|9906
Livestock Primary|United Republic of Tanzania|Production|Meat, Poultry|2010|tonnes|82236
Livestock Primary|United Republic of Tanzania|Production|Meat, Total|2010|tonnes|404917
Livestock Primary|United Republic of Tanzania|Milk Animals|Milk, Total|2010|Head|9600000
Livestock Primary|United Republic of Tanzania|Yield|Milk, Total|2010|hg/An|1891
Livestock Primary|United Republic of Tanzania|Production|Milk, Total|2010|tonnes|1815368
Livestock Primary|United Republic of Tanzania|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|3718000
Livestock Primary|United Republic of Tanzania|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|120
Livestock Primary|United Republic of Tanzania|Production|Sheep and Goat Meat|2010|tonnes|44616
Livestock Primary|United States of America|Production|Meat indigenous, pig|2010|Head|104642089
Livestock Primary|United States of America|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|926
Livestock Primary|United States of America|Production|Meat indigenous, pig|2010|tonnes|9685000
Livestock Primary|United States of America|Producing Animals/Slaughtered|Meat, pig|2010|Head|110367000
Livestock Primary|United States of America|Yield/Carcass Weight|Meat, pig|2010|hg/An|923
Livestock Primary|United States of America|Production|Meat, pig|2010|tonnes|10185656
Livestock Primary|United States of America|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|35285000
Livestock Primary|United States of America|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|3350
Livestock Primary|United States of America|Production|Beef and Buffalo Meat|2010|tonnes|11818953
Livestock Primary|United States of America|Laying|Eggs Primary|2010|1000 Head|341505
Livestock Primary|United States of America|Yield|Eggs Primary|2010|100mg/An|159207
Livestock Primary|United States of America|Production|Eggs Primary|2010|tonnes|5437000
Livestock Primary|United States of America|Production|Meat indigenous, poultry|2010|1000 Head|9121308
Livestock Primary|United States of America|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|United States of America|Production|Meat indigenous, poultry|2010|tonnes|19608050
Livestock Primary|United States of America|Production|Meat indigenous, total|2010|tonnes|40979611
Livestock Primary|United States of America|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|9056530
Livestock Primary|United States of America|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|21624
Livestock Primary|United States of America|Production|Meat, Poultry|2010|tonnes|19583418
Livestock Primary|United States of America|Production|Meat, Total|2010|tonnes|41952752
Livestock Primary|United States of America|Milk Animals|Milk, Total|2010|Head|9479000
Livestock Primary|United States of America|Yield|Milk, Total|2010|hg/An|92331
Livestock Primary|United States of America|Production|Milk, Total|2010|tonnes|87520952
Livestock Primary|United States of America|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|3331900
Livestock Primary|United States of America|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|264
Livestock Primary|United States of America|Production|Sheep and Goat Meat|2010|tonnes|87825
Livestock Primary|United States Virgin Islands|Production|Meat indigenous, pig|2010|Head|1550
Livestock Primary|United States Virgin Islands|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|700
Livestock Primary|United States Virgin Islands|Production|Meat indigenous, pig|2010|tonnes|109
Livestock Primary|United States Virgin Islands|Producing Animals/Slaughtered|Meat, pig|2010|Head|1519
Livestock Primary|United States Virgin Islands|Yield/Carcass Weight|Meat, pig|2010|hg/An|700
Livestock Primary|United States Virgin Islands|Production|Meat, pig|2010|tonnes|106
Livestock Primary|United States Virgin Islands|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|2600
Livestock Primary|United States Virgin Islands|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|2115
Livestock Primary|United States Virgin Islands|Production|Beef and Buffalo Meat|2010|tonnes|550
Livestock Primary|United States Virgin Islands|Laying|Eggs Primary|2010||0
Livestock Primary|United States Virgin Islands|Yield|Eggs Primary|2010||0
Livestock Primary|United States Virgin Islands|Production|Eggs Primary|2010|tonnes|170
Livestock Primary|United States Virgin Islands|Production|Meat indigenous, poultry|2010|1000 Head|60
Livestock Primary|United States Virgin Islands|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|United States Virgin Islands|Production|Meat indigenous, poultry|2010|tonnes|78
Livestock Primary|United States Virgin Islands|Production|Meat indigenous, total|2010|tonnes|771
Livestock Primary|United States Virgin Islands|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|63
Livestock Primary|United States Virgin Islands|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|13000
Livestock Primary|United States Virgin Islands|Production|Meat, Poultry|2010|tonnes|82
Livestock Primary|United States Virgin Islands|Production|Meat, Total|2010|tonnes|771
Livestock Primary|United States Virgin Islands|Milk Animals|Milk, Total|2010|Head|815
Livestock Primary|United States Virgin Islands|Yield|Milk, Total|2010|hg/An|27283
Livestock Primary|United States Virgin Islands|Production|Milk, Total|2010|tonnes|2225
Livestock Primary|United States Virgin Islands|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|2757
Livestock Primary|United States Virgin Islands|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|120
Livestock Primary|United States Virgin Islands|Production|Sheep and Goat Meat|2010|tonnes|33
Livestock Primary|Uruguay|Production|Meat indigenous, pig|2010|Head|250266
Livestock Primary|Uruguay|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|736
Livestock Primary|Uruguay|Production|Meat indigenous, pig|2010|tonnes|18419
Livestock Primary|Uruguay|Producing Animals/Slaughtered|Meat, pig|2010|Head|250000
Livestock Primary|Uruguay|Yield/Carcass Weight|Meat, pig|2010|hg/An|736
Livestock Primary|Uruguay|Production|Meat, pig|2010|tonnes|18397
Livestock Primary|Uruguay|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|2242436
Livestock Primary|Uruguay|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|2337
Livestock Primary|Uruguay|Production|Beef and Buffalo Meat|2010|tonnes|524000
Livestock Primary|Uruguay|Laying|Eggs Primary|2010|1000 Head|6000
Livestock Primary|Uruguay|Yield|Eggs Primary|2010|100mg/An|87480
Livestock Primary|Uruguay|Production|Eggs Primary|2010|tonnes|52488
Livestock Primary|Uruguay|Production|Meat indigenous, poultry|2010|1000 Head|69296
Livestock Primary|Uruguay|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Uruguay|Production|Meat indigenous, poultry|2010|tonnes|69679
Livestock Primary|Uruguay|Production|Meat indigenous, total|2010|tonnes|744396
Livestock Primary|Uruguay|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|69585
Livestock Primary|Uruguay|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|10055
Livestock Primary|Uruguay|Production|Meat, Poultry|2010|tonnes|69968
Livestock Primary|Uruguay|Production|Meat, Total|2010|tonnes|652983
Livestock Primary|Uruguay|Milk Animals|Milk, Total|2010|Head|764000
Livestock Primary|Uruguay|Yield|Milk, Total|2010|hg/An|23832
Livestock Primary|Uruguay|Production|Milk, Total|2010|tonnes|1820746
Livestock Primary|Uruguay|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|1904500
Livestock Primary|Uruguay|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|166
Livestock Primary|Uruguay|Production|Sheep and Goat Meat|2010|tonnes|31600
Livestock Primary|USSR|Production|Meat indigenous, pig|2010||0
Livestock Primary|USSR|Yield/Carcass Weight|Meat indigenous, pig|2010||0
Livestock Primary|USSR|Production|Meat indigenous, pig|2010||0
Livestock Primary|USSR|Producing Animals/Slaughtered|Meat, pig|2010||0
Livestock Primary|USSR|Yield/Carcass Weight|Meat, pig|2010||0
Livestock Primary|USSR|Production|Meat, pig|2010||0
Livestock Primary|USSR|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010||0
Livestock Primary|USSR|Yield/Carcass Weight|Beef and Buffalo Meat|2010||0
Livestock Primary|USSR|Production|Beef and Buffalo Meat|2010||0
Livestock Primary|USSR|Laying|Eggs Primary|2010||0
Livestock Primary|USSR|Yield|Eggs Primary|2010||0
Livestock Primary|USSR|Production|Eggs Primary|2010||0
Livestock Primary|USSR|Production|Meat indigenous, poultry|2010||0
Livestock Primary|USSR|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|USSR|Production|Meat indigenous, poultry|2010||0
Livestock Primary|USSR|Production|Meat indigenous, total|2010||0
Livestock Primary|USSR|Producing Animals/Slaughtered|Meat, Poultry|2010||0
Livestock Primary|USSR|Yield/Carcass Weight|Meat, Poultry|2010||0
Livestock Primary|USSR|Production|Meat, Poultry|2010||0
Livestock Primary|USSR|Production|Meat, Total|2010||0
Livestock Primary|USSR|Milk Animals|Milk, Total|2010||0
Livestock Primary|USSR|Yield|Milk, Total|2010||0
Livestock Primary|USSR|Production|Milk, Total|2010||0
Livestock Primary|USSR|Producing Animals/Slaughtered|Sheep and Goat Meat|2010||0
Livestock Primary|USSR|Yield/Carcass Weight|Sheep and Goat Meat|2010||0
Livestock Primary|USSR|Production|Sheep and Goat Meat|2010||0
Livestock Primary|Uzbekistan|Production|Meat indigenous, pig|2010|Head|300000
Livestock Primary|Uzbekistan|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|700
Livestock Primary|Uzbekistan|Production|Meat indigenous, pig|2010|tonnes|21000
Livestock Primary|Uzbekistan|Producing Animals/Slaughtered|Meat, pig|2010|Head|154496
Livestock Primary|Uzbekistan|Yield/Carcass Weight|Meat, pig|2010|hg/An|1359
Livestock Primary|Uzbekistan|Production|Meat, pig|2010|tonnes|21000
Livestock Primary|Uzbekistan|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|3696000
Livestock Primary|Uzbekistan|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|1800
Livestock Primary|Uzbekistan|Production|Beef and Buffalo Meat|2010|tonnes|665300
Livestock Primary|Uzbekistan|Laying|Eggs Primary|2010|1000 Head|21000
Livestock Primary|Uzbekistan|Yield|Eggs Primary|2010|100mg/An|81714
Livestock Primary|Uzbekistan|Production|Eggs Primary|2010|tonnes|171600
Livestock Primary|Uzbekistan|Production|Meat indigenous, poultry|2010|1000 Head|18433
Livestock Primary|Uzbekistan|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Uzbekistan|Production|Meat indigenous, poultry|2010|tonnes|25920
Livestock Primary|Uzbekistan|Production|Meat indigenous, total|2010|tonnes|816866
Livestock Primary|Uzbekistan|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|19200
Livestock Primary|Uzbekistan|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|14063
Livestock Primary|Uzbekistan|Production|Meat, Poultry|2010|tonnes|27000
Livestock Primary|Uzbekistan|Production|Meat, Total|2010|tonnes|818300
Livestock Primary|Uzbekistan|Milk Animals|Milk, Total|2010|Head|4389100
Livestock Primary|Uzbekistan|Yield|Milk, Total|2010|hg/An|14064
