Production,Productivity,SForest,AD,Sharvest,Rewetting,Total emission,CH4
LowLow,MediumLow,25,High,20,100,-4815.819426392365,149.1558475995089
LowLow,MediumLow,25,High,50,0,1086.1589629309321,149.1558475995089
LowLow,MediumLow,25,High,50,25,16.35775696540844,149.1558475995089
LowLow,MediumLow,25,High,50,50,-1053.4434490001156,149.1558475995089
LowLow,MediumLow,25,High,50,75,-2123.244654965638,149.1558475995089
LowLow,MediumLow,25,High,50,100,-3193.0458609311627,149.1558475995089
LowLow,MediumLow,25,High,83,0,2871.209884938529,149.1558475995089
LowLow,MediumLow,25,High,83,25,1801.4086789730045,149.1558475995089
LowLow,MediumLow,25,High,83,50,731.607473007481,149.1558475995089
LowLow,MediumLow,25,High,83,75,-338.19373295804104,149.1558475995089
LowLow,MediumLow,25,High,83,100,-1407.9949389235649,149.1558475995089
LowLow,MediumLow,25,Low,0,0,-1608.7834544460536,149.1558475995089
LowLow,MediumLow,25,Low,0,25,-2681.004708342904,149.1558475995089
LowLow,MediumLow,25,Low,0,50,-3753.2259622397555,149.1558475995089
LowLow,MediumLow,25,Low,0,75,-4825.447216136603,149.1558475995089
LowLow,MediumLow,25,Low,0,100,-5897.6684700334545,149.1558475995089
LowLow,MediumLow,25,Low,20,0,-526.9344108049605,149.1558475995089
LowLow,MediumLow,25,Low,20,25,-1599.1556647018122,149.1558475995089
LowLow,MediumLow,25,Low,20,50,-2671.3769185986625,149.1558475995089
LowLow,MediumLow,25,Low,20,75,-3743.5981724955136,149.1558475995089
LowLow,MediumLow,25,Low,20,100,-4815.819426392365,149.1558475995089
LowLow,MediumLow,25,Low,50,0,1095.8391546562418,149.1558475995089
LowLow,MediumLow,25,Low,50,25,23.617900759390636,149.1558475995089
LowLow,MediumLow,25,Low,50,50,-1048.6033531374608,149.1558475995089
LowLow,MediumLow,25,Low,50,75,-2120.8246070343107,149.1558475995089
LowLow,MediumLow,25,Low,50,100,-3193.0458609311627,149.1558475995089
LowLow,MediumLow,25,Low,83,0,2880.8900766638385,149.1558475995089
LowLow,MediumLow,25,Low,83,25,1808.668822766987,149.1558475995089
LowLow,MediumLow,25,Low,83,50,736.4475688701358,149.1558475995089
LowLow,MediumLow,25,Low,83,75,-335.7736850267136,149.1558475995089
LowLow,MediumLow,25,Low,83,100,-1407.9949389235649,149.1558475995089
LowLow,MediumLow,50,High,0,0,-7231.578774278908,149.1558475995089
LowLow,MediumLow,50,High,0,25,-7944.779578255927,149.1558475995089
LowLow,MediumLow,50,High,0,50,-8657.980382232941,149.1558475995089
LowLow,MediumLow,50,High,0,75,-9371.181186209955,149.1558475995089
LowLow,MediumLow,50,High,0,100,-10084.38199018697,149.1558475995089
LowLow,MediumLow,50,High,20,0,-6149.729730637815,149.1558475995089
LowLow,MediumLow,50,High,20,25,-6862.930534614834,149.1558475995089
LowLow,MediumLow,50,High,20,50,-7576.131338591848,149.1558475995089
LowLow,MediumLow,50,High,20,75,-8289.332142568865,149.1558475995089
LowLow,MediumLow,50,High,20,100,-9002.532946545878,149.1558475995089
LowLow,MediumLow,50,High,50,0,-4526.9561651766135,149.1558475995089
LowLow,MediumLow,50,High,50,25,-5240.1569691536315,149.1558475995089
LowLow,MediumLow,50,High,50,50,-5953.357773130646,149.1558475995089
LowLow,MediumLow,50,High,50,75,-6666.558577107661,149.1558475995089
LowLow,MediumLow,50,High,50,100,-7379.759381084676,149.1558475995089
LowLow,MediumLow,50,High,83,0,-2741.9052431690175,149.1558475995089
LowLow,MediumLow,50,High,83,25,-3455.106047146035,149.1558475995089
LowLow,MediumLow,50,High,83,50,-4168.3068511230495,149.1558475995089
LowLow,MediumLow,50,High,83,75,-4881.507655100064,149.1558475995089
LowLow,MediumLow,50,High,83,100,-5594.708459077079,149.1558475995089
LowLow,MediumLow,50,Low,0,0,-7225.125313128702,149.1558475995089
LowLow,MediumLow,50,Low,0,25,-7939.939482393272,149.1558475995089
LowLow,MediumLow,50,Low,0,50,-8654.753651657837,149.1558475995089
LowLow,MediumLow,50,Low,0,75,-9369.567820922404,149.1558475995089
LowLow,MediumLow,50,Low,0,100,-10084.38199018697,149.1558475995089
LowLow,MediumLow,50,Low,20,0,-6143.276269487609,149.1558475995089
LowLow,MediumLow,50,Low,20,25,-6858.090438752179,149.1558475995089
LowLow,MediumLow,50,Low,20,50,-7572.904608016745,149.1558475995089
LowLow,MediumLow,50,Low,20,75,-8287.718777281312,149.1558475995089
LowLow,MediumLow,50,Low,20,100,-9002.532946545878,149.1558475995089
LowLow,MediumLow,50,Low,50,0,-4520.502704026407,149.1558475995089
LowLow,MediumLow,50,Low,50,25,-5235.316873290976,149.1558475995089
LowLow,MediumLow,50,Low,50,50,-5950.131042555543,149.1558475995089
LowLow,MediumLow,50,Low,50,75,-6664.945211820109,149.1558475995089
LowLow,MediumLow,50,Low,50,100,-7379.759381084676,149.1558475995089
LowLow,MediumLow,50,Low,83,0,-2735.4517820188107,149.1558475995089
LowLow,MediumLow,50,Low,83,25,-3450.26595128338,149.1558475995089
LowLow,MediumLow,50,Low,83,50,-4165.0801205479465,149.1558475995089
LowLow,MediumLow,50,Low,83,75,-4879.894289812512,149.1558475995089
LowLow,MediumLow,50,Low,83,100,-5594.708459077079,149.1558475995089
LowLow,MediumLow,75,High,0,0,-12844.693902386465,149.1558475995089
LowLow,MediumLow,75,High,0,25,-13201.29430437497,149.1558475995089
LowLow,MediumLow,75,High,0,50,-13557.894706363479,149.1558475995089
LowLow,MediumLow,75,High,0,75,-13914.495108351988,149.1558475995089
LowLow,MediumLow,75,High,0,100,-14271.095510340494,149.1558475995089
LowLow,MediumLow,75,High,20,0,-11762.844858745373,149.1558475995089
LowLow,MediumLow,75,High,20,25,-12119.445260733877,149.1558475995089
LowLow,MediumLow,75,High,20,50,-12476.045662722387,149.1558475995089
LowLow,MediumLow,75,High,20,75,-12832.646064710896,149.1558475995089
LowLow,MediumLow,75,High,20,100,-13189.246466699402,149.1558475995089
LowLow,MediumLow,75,High,50,0,-10140.07129328417,149.1558475995089
LowLow,MediumLow,75,High,50,25,-10496.671695272675,149.1558475995089
LowLow,MediumLow,75,High,50,50,-10853.272097261184,149.1558475995089
LowLow,MediumLow,75,High,50,75,-11209.872499249694,149.1558475995089
LowLow,MediumLow,75,High,50,100,-11566.4729012382,149.1558475995089
LowLow,MediumLow,75,High,83,0,-8355.020371276569,149.1558475995089
LowLow,MediumLow,75,High,83,25,-8711.620773265078,149.1558475995089
LowLow,MediumLow,75,High,83,50,-9068.221175253582,149.1558475995089
LowLow,MediumLow,75,High,83,75,-9424.821577242092,149.1558475995089
LowLow,MediumLow,75,High,83,100,-9781.421979230601,149.1558475995089
LowLow,MediumLow,75,Low,0,0,-12841.46717181136,149.1558475995089
LowLow,MediumLow,75,Low,0,25,-13198.874256443643,149.1558475995089
LowLow,MediumLow,75,Low,0,50,-13556.281341075928,149.1558475995089
LowLow,MediumLow,75,Low,0,75,-13913.688425708213,149.1558475995089
LowLow,MediumLow,75,Low,0,100,-14271.095510340494,149.1558475995089
LowLow,MediumLow,75,Low,20,0,-11759.618128170268,149.1558475995089
LowLow,MediumLow,75,Low,20,25,-12117.025212802551,149.1558475995089
LowLow,MediumLow,75,Low,20,50,-12474.432297434836,149.1558475995089
LowLow,MediumLow,75,Low,20,75,-12831.83938206712,149.1558475995089
LowLow,MediumLow,75,Low,20,100,-13189.246466699402,149.1558475995089
LowLow,MediumLow,75,Low,50,0,-10136.844562709066,149.1558475995089
LowLow,MediumLow,75,Low,50,25,-10494.251647341349,149.1558475995089
LowLow,MediumLow,75,Low,50,50,-10851.658731973634,149.1558475995089
LowLow,MediumLow,75,Low,50,75,-11209.065816605918,149.1558475995089
LowLow,MediumLow,75,Low,50,100,-11566.4729012382,149.1558475995089
LowLow,MediumLow,75,Low,83,0,-8351.793640701466,149.1558475995089
LowLow,MediumLow,75,Low,83,25,-8709.20072533375,149.1558475995089
LowLow,MediumLow,75,Low,83,50,-9066.607809966032,149.1558475995089
LowLow,MediumLow,75,Low,83,75,-9424.014894598316,149.1558475995089
LowLow,MediumLow,75,Low,83,100,-9781.421979230601,149.1558475995089
Low,HighHigh,0,High,0,0,10445.8566126177,261.7539393532888
Low,HighHigh,0,High,0,25,9019.801010961874,261.7539393532888
Low,HighHigh,0,High,0,50,7593.745409306048,261.7539393532888
Low,HighHigh,0,High,0,75,6167.689807650222,261.7539393532888
Low,HighHigh,0,High,0,100,4741.634205994397,261.7539393532888
Low,HighHigh,0,High,20,0,11527.705656258791,261.7539393532888
Low,HighHigh,0,High,20,25,10101.650054602966,261.7539393532888
Low,HighHigh,0,High,20,50,8675.59445294714,261.7539393532888
Low,HighHigh,0,High,20,75,7249.538851291315,261.7539393532888
Low,HighHigh,0,High,20,100,5823.48324963549,261.7539393532888
Low,HighHigh,0,High,50,0,13150.479221719994,261.7539393532888
Low,HighHigh,0,High,50,25,11724.423620064168,261.7539393532888
Low,HighHigh,0,High,50,50,10298.368018408342,261.7539393532888
Low,HighHigh,0,High,50,75,8872.312416752518,261.7539393532888
Low,HighHigh,0,High,50,100,7446.256815096693,261.7539393532888
Low,HighHigh,0,High,83,0,14935.530143727592,261.7539393532888
Low,HighHigh,0,High,83,25,13509.474542071766,261.7539393532888
Low,HighHigh,0,High,83,50,12083.41894041594,261.7539393532888
Low,HighHigh,0,High,83,75,10657.363338760117,261.7539393532888
Low,HighHigh,0,High,83,100,9231.307737104291,261.7539393532888
Low,HighHigh,0,Low,0,0,10460.4436412427,261.7539393532888
Low,HighHigh,0,Low,0,25,9030.741282430625,261.7539393532888
Low,HighHigh,0,Low,0,50,7601.038923618548,261.7539393532888
Low,HighHigh,0,Low,0,75,6171.336564806473,261.7539393532888
Low,HighHigh,0,Low,0,100,4741.634205994397,261.7539393532888
Low,HighHigh,0,Low,20,0,11542.292684883792,261.7539393532888
Low,HighHigh,0,Low,20,25,10112.590326071717,261.7539393532888
Low,HighHigh,0,Low,20,50,8682.887967259641,261.7539393532888
Low,HighHigh,0,Low,20,75,7253.185608447566,261.7539393532888
Low,HighHigh,0,Low,20,100,5823.48324963549,261.7539393532888
Low,HighHigh,0,Low,50,0,13165.066250344995,261.7539393532888
Low,HighHigh,0,Low,50,25,11735.36389153292,261.7539393532888
Low,HighHigh,0,Low,50,50,10305.661532720844,261.7539393532888
Low,HighHigh,0,Low,50,75,8875.959173908768,261.7539393532888
Low,HighHigh,0,Low,50,100,7446.256815096693,261.7539393532888
Low,HighHigh,0,Low,83,0,14950.117172352593,261.7539393532888
Low,HighHigh,0,Low,83,25,13520.414813540518,261.7539393532888
Low,HighHigh,0,Low,83,50,12090.712454728442,261.7539393532888
Low,HighHigh,0,Low,83,75,10661.010095916366,261.7539393532888
Low,HighHigh,0,Low,83,100,9231.307737104291,261.7539393532888
Low,HighHigh,100,High,0,0,-8333.208129861598,261.7539393532888
Low,HighHigh,100,High,0,25,-8333.208129861598,261.7539393532888
Low,HighHigh,100,High,0,50,-8333.208129861598,261.7539393532888
Low,HighHigh,100,High,0,75,-8333.208129861598,261.7539393532888
Low,HighHigh,100,High,0,100,-8333.208129861598,261.7539393532888
Low,HighHigh,100,High,20,0,-7251.359086220506,261.7539393532888
Low,HighHigh,100,High,20,25,-7251.359086220506,261.7539393532888
Low,HighHigh,100,High,20,50,-7251.359086220506,261.7539393532888
Low,HighHigh,100,High,20,75,-7251.359086220506,261.7539393532888
Low,HighHigh,100,High,20,100,-7251.359086220506,261.7539393532888
Low,HighHigh,100,High,50,0,-5628.585520759303,261.7539393532888
Low,HighHigh,100,High,50,25,-5628.585520759303,261.7539393532888
Low,HighHigh,100,High,50,50,-5628.585520759303,261.7539393532888
Low,HighHigh,100,High,50,75,-5628.585520759303,261.7539393532888
Low,HighHigh,100,High,50,100,-5628.585520759303,261.7539393532888
Low,HighHigh,100,High,83,0,-3843.5345987517067,261.7539393532888
Low,HighHigh,100,High,83,25,-3843.5345987517067,261.7539393532888
Low,HighHigh,100,High,83,50,-3843.5345987517067,261.7539393532888
Low,HighHigh,100,High,83,75,-3843.5345987517067,261.7539393532888
Low,HighHigh,100,High,83,100,-3843.5345987517067,261.7539393532888
Low,HighHigh,100,Low,0,0,-8333.208129861598,261.7539393532888
Low,HighHigh,100,Low,0,25,-8333.208129861598,261.7539393532888
Low,HighHigh,100,Low,0,50,-8333.208129861598,261.7539393532888
Low,HighHigh,100,Low,0,75,-8333.208129861598,261.7539393532888
Low,HighHigh,100,Low,0,100,-8333.208129861598,261.7539393532888
Low,HighHigh,100,Low,20,0,-7251.359086220506,261.7539393532888
Low,HighHigh,100,Low,20,25,-7251.359086220506,261.7539393532888
Low,HighHigh,100,Low,20,50,-7251.359086220506,261.7539393532888
Low,HighHigh,100,Low,20,75,-7251.359086220506,261.7539393532888
Low,HighHigh,100,Low,20,100,-7251.359086220506,261.7539393532888
Low,HighHigh,100,Low,50,0,-5628.585520759303,261.7539393532888
Low,HighHigh,100,Low,50,25,-5628.585520759303,261.7539393532888
Low,HighHigh,100,Low,50,50,-5628.585520759303,261.7539393532888
Low,HighHigh,100,Low,50,75,-5628.585520759303,261.7539393532888
Low,HighHigh,100,Low,50,100,-5628.585520759303,261.7539393532888
Low,HighHigh,100,Low,83,0,-3843.5345987517067,261.7539393532888
Low,HighHigh,100,Low,83,25,-3843.5345987517067,261.7539393532888
Low,HighHigh,100,Low,83,50,-3843.5345987517067,261.7539393532888
Low,HighHigh,100,Low,83,75,-3843.5345987517067,261.7539393532888
Low,HighHigh,100,Low,83,100,-3843.5345987517067,261.7539393532888
Low,HighHigh,25,High,0,0,5751.0904269978755,261.7539393532888
Low,HighHigh,25,High,0,25,4681.548725756006,261.7539393532888
Low,HighHigh,25,High,0,50,3612.007024514137,261.7539393532888
Low,HighHigh,25,High,0,75,2542.4653232722694,261.7539393532888
Low,HighHigh,25,High,0,100,1472.9236220304,261.7539393532888
Low,HighHigh,25,High,20,0,6832.939470638967,261.7539393532888
Low,HighHigh,25,High,20,25,5763.397769397097,261.7539393532888
Low,HighHigh,25,High,20,50,4693.85606815523,261.7539393532888
Low,HighHigh,25,High,20,75,3624.3143669133606,261.7539393532888
Low,HighHigh,25,High,20,100,2554.7726656714913,261.7539393532888
Low,HighHigh,25,High,50,0,8455.71303610017,261.7539393532888
Low,HighHigh,25,High,50,25,7386.1713348583,261.7539393532888
Low,HighHigh,25,High,50,50,6316.629633616432,261.7539393532888
Low,HighHigh,25,High,50,75,5247.087932374563,261.7539393532888
Low,HighHigh,25,High,50,100,4177.546231132694,261.7539393532888
Low,HighHigh,25,High,83,0,10240.763958107767,261.7539393532888
Low,HighHigh,25,High,83,25,9171.222256865898,261.7539393532888
Low,HighHigh,25,High,83,50,8101.68055562403,261.7539393532888
Low,HighHigh,25,High,83,75,7032.1388543821595,261.7539393532888
Low,HighHigh,25,High,83,100,5962.59715314029,261.7539393532888
Low,HighHigh,25,Low,0,0,5762.030698466627,261.7539393532888
Low,HighHigh,25,Low,0,25,4689.753929357569,261.7539393532888
Low,HighHigh,25,Low,0,50,3617.4771602485125,261.7539393532888
Low,HighHigh,25,Low,0,75,2545.200391139457,261.7539393532888
Low,HighHigh,25,Low,0,100,1472.9236220304,261.7539393532888
Low,HighHigh,25,Low,20,0,6843.879742107718,261.7539393532888
Low,HighHigh,25,Low,20,25,5771.60297299866,261.7539393532888
Low,HighHigh,25,Low,20,50,4699.3262038896055,261.7539393532888
Low,HighHigh,25,Low,20,75,3627.0494347805484,261.7539393532888
Low,HighHigh,25,Low,20,100,2554.7726656714913,261.7539393532888
Low,HighHigh,25,Low,50,0,8466.65330756892,261.7539393532888
Low,HighHigh,25,Low,50,25,7394.376538459863,261.7539393532888
Low,HighHigh,25,Low,50,50,6322.099769350808,261.7539393532888
Low,HighHigh,25,Low,50,75,5249.82300024175,261.7539393532888
Low,HighHigh,25,Low,50,100,4177.546231132694,261.7539393532888
Low,HighHigh,25,Low,83,0,10251.704229576519,261.7539393532888
Low,HighHigh,25,Low,83,25,9179.427460467461,261.7539393532888
Low,HighHigh,25,Low,83,50,8107.150691358404,261.7539393532888
Low,HighHigh,25,Low,83,75,7034.873922249347,261.7539393532888
Low,HighHigh,25,Low,83,100,5962.59715314029,261.7539393532888
Low,HighHigh,50,High,0,0,1056.3242413780517,261.7539393532888
Low,HighHigh,50,High,0,25,343.29644055014006,261.7539393532888
Low,HighHigh,50,High,0,50,-369.7313602777716,261.7539393532888
Low,HighHigh,50,High,0,75,-1082.7591611056853,261.7539393532888
Low,HighHigh,50,High,0,100,-1795.786961933597,261.7539393532888
Low,HighHigh,50,High,20,0,2138.1732850191447,261.7539393532888
Low,HighHigh,50,High,20,25,1425.1454841912325,261.7539393532888
Low,HighHigh,50,High,20,50,712.1176833633211,261.7539393532888
Low,HighHigh,50,High,20,75,-0.9101174645923606,261.7539393532888
Low,HighHigh,50,High,20,100,-713.937918292504,261.7539393532888
Low,HighHigh,50,High,50,0,3760.946850480347,261.7539393532888
Low,HighHigh,50,High,50,25,3047.919049652435,261.7539393532888
Low,HighHigh,50,High,50,50,2334.8912488245237,261.7539393532888
Low,HighHigh,50,High,50,75,1621.86344799661,261.7539393532888
Low,HighHigh,50,High,50,100,908.8356471686984,261.7539393532888
Low,HighHigh,50,High,83,0,5545.997772487944,261.7539393532888
Low,HighHigh,50,High,83,25,4832.96997166003,261.7539393532888
Low,HighHigh,50,High,83,50,4119.942170832118,261.7539393532888
Low,HighHigh,50,High,83,75,3406.914370004205,261.7539393532888
Low,HighHigh,50,High,83,100,2693.8865691762912,261.7539393532888
Low,HighHigh,50,Low,0,0,1063.6177556905525,261.7539393532888
Low,HighHigh,50,Low,0,25,348.76657628451557,261.7539393532888
Low,HighHigh,50,Low,0,50,-366.08460312152124,261.7539393532888
Low,HighHigh,50,Low,0,75,-1080.9357825275601,261.7539393532888
Low,HighHigh,50,Low,0,100,-1795.786961933597,261.7539393532888
Low,HighHigh,50,Low,20,0,2145.4667993316452,261.7539393532888
Low,HighHigh,50,Low,20,25,1430.6156199256081,261.7539393532888
Low,HighHigh,50,Low,20,50,715.7644405195715,261.7539393532888
Low,HighHigh,50,Low,20,75,0.9132611135328261,261.7539393532888
Low,HighHigh,50,Low,20,100,-713.937918292504,261.7539393532888
Low,HighHigh,50,Low,50,0,3768.2403647928477,261.7539393532888
Low,HighHigh,50,Low,50,25,3053.389185386811,261.7539393532888
Low,HighHigh,50,Low,50,50,2338.538005980774,261.7539393532888
Low,HighHigh,50,Low,50,75,1623.6868265747353,261.7539393532888
Low,HighHigh,50,Low,50,100,908.8356471686984,261.7539393532888
Low,HighHigh,50,Low,83,0,5553.291286800444,261.7539393532888
Low,HighHigh,50,Low,83,25,4838.4401073944055,261.7539393532888
Low,HighHigh,50,Low,83,50,4123.588927988369,261.7539393532888
Low,HighHigh,50,Low,83,75,3408.73774858233,261.7539393532888
Low,HighHigh,50,Low,83,100,2693.8865691762912,261.7539393532888
Low,HighHigh,75,High,0,0,-3638.441944241776,261.7539393532888
Low,HighHigh,75,High,0,25,-3994.9558446557303,261.7539393532888
Low,HighHigh,75,High,0,50,-4351.469745069688,261.7539393532888
Low,HighHigh,75,High,0,75,-4707.983645483646,261.7539393532888
Low,HighHigh,75,High,0,100,-5064.4975458976,261.7539393532888
Low,HighHigh,75,High,20,0,-2556.592900600683,261.7539393532888
Low,HighHigh,75,High,20,25,-2913.1068010146373,261.7539393532888
Low,HighHigh,75,High,20,50,-3269.620701428595,261.7539393532888
Low,HighHigh,75,High,20,75,-3626.1346018425525,261.7539393532888
Low,HighHigh,75,High,20,100,-3982.6485022565066,261.7539393532888
Low,HighHigh,75,High,50,0,-933.8193351394771,261.7539393532888
Low,HighHigh,75,High,50,25,-1290.3332355534328,261.7539393532888
Low,HighHigh,75,High,50,50,-1646.8471359673888,261.7539393532888
Low,HighHigh,75,High,50,75,-2003.3610363813466,261.7539393532888
Low,HighHigh,75,High,50,100,-2359.8749367953005,261.7539393532888
Low,HighHigh,75,High,83,0,851.2315868681195,261.7539393532888
Low,HighHigh,75,High,83,25,494.7176864541635,261.7539393532888
Low,HighHigh,75,High,83,50,138.203786040208,261.7539393532888
Low,HighHigh,75,High,83,75,-218.31011437374968,261.7539393532888
Low,HighHigh,75,High,83,100,-574.8240147877037,261.7539393532888
Low,HighHigh,75,Low,0,0,-3634.795187085526,261.7539393532888
Low,HighHigh,75,Low,0,25,-3992.2207767885425,261.7539393532888
Low,HighHigh,75,Low,0,50,-4349.646366491563,261.7539393532888
Low,HighHigh,75,Low,0,75,-4707.071956194583,261.7539393532888
Low,HighHigh,75,Low,0,100,-5064.4975458976,261.7539393532888
Low,HighHigh,75,Low,20,0,-2552.946143444433,261.7539393532888
Low,HighHigh,75,Low,20,25,-2910.3717331474495,261.7539393532888
